"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"2223-KAGMX","Female",0,"No","No",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.4,289.3,1
"1474-JUWSM","Female",0,"Yes","No",58,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Electronic check",68.4,3972.25,0
"0623-GDISB","Female",0,"No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",48.45,48.45,0
"2778-OCLGR","Male",1,"Yes","No",24,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",39.1,971.3,1
"5365-LLFYV","Female",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.85,105.6,0
"3174-AKMAS","Female",0,"Yes","No",46,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",64.2,3009.5,0
"6304-IJFSQ","Male",0,"No","No",3,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",49.9,130.1,1
"4648-YPBTM","Male",0,"No","No",53,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",73.9,3958.25,0
"7321-ZNSLA","Male",0,"Yes","Yes",13,"No","No phone service","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Mailed check",40.55,590.35,0
"4512-ZUIYL","Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",70,153.05,1
"9799-CAYJJ","Female",1,"Yes","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.3,153.8,0
"1779-PWPMG","Female",1,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",114.65,8333.95,0
"6437-UKHMV","Female",0,"No","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.7,586.05,1
"2220-IAHLS","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.4,19.4,0
"1162-ECVII","Male",1,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.75,7932.5,0
"6427-FEFIG","Female",0,"Yes","Yes",24,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",78.6,1846.65,0
"5020-ZSTTY","Female",1,"No","No",54,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",82.45,4350.1,1
"9896-UYMIE","Male",0,"No","No",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",114.3,7383.7,0
"8430-TWCBX","Female",0,"Yes","No",49,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.7,1032.05,0
"5906-CVLHP","Female",0,"Yes","Yes",45,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.15,2319.8,1
"7244-KXYZN","Female",0,"No","No",24,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.45,527.35,0
"2576-HXMPA","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.55,19.55,0
"9058-MJLZC","Female",0,"No","No",24,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.6,2283.15,0
"4395-PZMSN","Male",1,"No","No",5,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.55,408.5,0
"9507-HSMMZ","Male",0,"No","No",54,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20,1149.65,0
"5999-LCXAO","Female",0,"No","No",1,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",29.9,29.9,0
"2884-GBPFB","Female",0,"Yes","No",35,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.3,2416.55,1
"0913-XWSCN","Male",0,"Yes","Yes",55,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",85.5,4713.4,0
"5804-LEPIM","Female",1,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.35,139.05,1
"7242-EDTYC","Male",0,"No","Yes",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.55,819.95,0
"9364-YKUVW","Male",0,"No","No",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.8,309.4,0
"4323-SADQS","Male",0,"Yes","Yes",7,"No","No phone service","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",34.5,279.25,1
"8266-VBFQL","Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check",90.4,356.65,0
"5895-QSXOD","Male",0,"No","No",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.05,657.5,0
"6000-UKLWI","Male",0,"No","No",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.15,802.35,0
"0187-WZNAB","Female",0,"Yes","Yes",27,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",74.4,1972.35,0
"3192-NQECA","Male",0,"Yes","No",68,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",110,7611.85,1
"8348-HFYIV","Male",0,"No","No",2,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",49.25,90.35,1
"7594-RQHXR","Female",0,"No","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.6,79.6,1
"0704-VCUMB","Female",0,"Yes","No",61,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.25,1278.8,0
"5575-TPIZQ","Male",0,"No","No",46,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",89.15,4245.55,0
"6402-ZFPPI","Female",1,"No","No",25,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",102.8,2660.2,1
"7595-EUIVN","Female",0,"No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",75.8,75.8,1
"1448-PWKYE","Male",0,"Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80,80,1
"2223-GDSHL","Male",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",116.05,8297.5,0
"2999-AANRQ","Female",0,"No","No",21,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Two year","No","Credit card (automatic)",71.05,1524.85,0
"7567-ECMCM","Male",0,"No","No",24,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",79.85,2001,0
"1422-DGUBX","Male",0,"Yes","No",32,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","Yes","Electronic check",79.25,2619.15,0
"5214-NLTIT","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)",90.8,6511.8,0
"6038-GCYEC","Female",0,"No","No",24,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",54.15,1240.25,1
"0463-WZZKO","Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.75,67.1,0
"0968-GSIKN","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.8,70.8,1
"3319-DWOEP","Male",1,"Yes","No",6,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.75,573.75,1
"1482-OXZSY","Male",0,"No","No",30,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",100.4,2936.25,0
"0661-XEYAN","Female",1,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.8,25.8,1
"5859-HZYLF","Male",0,"Yes","Yes",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.15,515.75,0
"0550-DCXLH","Male",0,"No","No",13,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Mailed check",73.35,931.55,0
"0345-XMMUG","Female",0,"Yes","No",46,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.9,4854.3,0
"2192-CKRLV","Female",0,"Yes","No",72,"No","No phone service","DSL","Yes","Yes","Yes","No","No","Yes","Two year","Yes","Electronic check",49.2,3580.95,0
"5828-DWPIL","Male",1,"Yes","No",62,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",89.1,5618.3,0
"3410-YOQBQ","Female",0,"No","No",31,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",79.2,2497.2,0
"8189-XRIKE","Female",1,"No","No",32,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",90.95,2897.95,0
"4615-PIVVU","Female",0,"No","No",42,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",66.5,2762.75,0
"3508-VLHCZ","Female",0,"Yes","Yes",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",90.55,6239.05,0
"3077-RSNTJ","Female",0,"Yes","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.7,113.5,0
"6169-PPETC","Male",0,"Yes","Yes",35,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.5,759.35,0
"4657-FWVFY","Female",0,"Yes","Yes",40,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",96.35,3915.4,0
"0750-EBAIU","Male",0,"No","No",52,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","One year","No","Electronic check",91.25,4738.3,0
"4919-IKATY","Male",0,"Yes","Yes",5,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.5,453.75,1
"7753-USQYQ","Male",0,"No","No",55,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","One year","Yes","Electronic check",64.2,3627.3,0
"3244-DCJWY","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.25,70.25,1
"4032-RMHCI","Female",0,"Yes","Yes",41,"No","No phone service","DSL","Yes","No","Yes","No","No","No","One year","No","Credit card (automatic)",35.4,1412.4,0
"4660-IRIBM","Male",0,"Yes","Yes",18,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","Month-to-month","Yes","Mailed check",87.9,1500.5,0
"9639-BUJXT","Male",0,"No","No",63,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.5,1328.15,0
"4367-NHWMM","Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.9,24.9,0
"2240-HSJQD","Male",0,"No","Yes",38,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",81.85,3141.7,0
"7881-INRLC","Male",0,"No","No",45,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",100.85,4740,1
"0322-CHQRU","Male",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",45.35,89.5,1
"0786-IVLAW","Female",1,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",108.1,7238.6,0
"0506-YLVKJ","Male",0,"Yes","Yes",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",20.2,917.45,0
"2819-GWENI","Female",0,"Yes","Yes",28,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.9,543,0
"0602-DDUML","Female",0,"No","No",57,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",69.75,3894.4,0
"3452-GWUIN","Female",1,"Yes","No",19,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.95,1760.25,0
"8519-QJGJD","Female",0,"No","No",14,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",75.35,1025.95,1
"8191-XWSZG","Female",0,"No","No",52,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.65,1022.95,0
"0336-PIKEI","Male",1,"Yes","No",72,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",74.4,5360.75,0
"1396-QWFBJ","Female",0,"Yes","Yes",21,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.05,1565.7,1
"6519-CFDBX","Female",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.4,80.95,0
"5605-XNWEN","Male",1,"Yes","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",25,1802.55,0
"5419-JKZNQ","Male",1,"Yes","No",30,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",77.9,2351.45,0
"3230-JCNZS","Female",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Credit card (automatic)",99,7061.65,0
"1625-JAIIY","Female",0,"Yes","Yes",68,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","One year","Yes","Electronic check",83,5685.8,1
"0727-BMPLR","Female",1,"No","No",55,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",100,5509.3,1
"8404-VIOMB","Female",0,"No","No",66,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",62.5,4136.4,0
"7601-DHFWZ","Female",0,"No","No",48,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",24,1183.05,0
"1208-DNHLN","Male",0,"Yes","Yes",23,"Yes","Yes","DSL","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",48.35,1067.15,1
"0057-QBUQH","Female",0,"No","Yes",43,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Electronic check",25.1,1070.15,0
"7845-URHJN","Female",0,"Yes","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.15,156.25,1
"9479-HYNYL","Female",0,"Yes","No",71,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",80.7,5705.05,0
"4903-UYAVB","Male",0,"Yes","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.35,126.05,1
"8160-HOWOX","Female",0,"No","No",7,"Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",66.85,458.1,0
"8263-QMNTJ","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",115.55,8425.3,0
"3961-SXAXY","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",44.05,44.05,0
"6777-TGHTM","Female",0,"No","No",53,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",106.95,5785.5,1
"2181-TIDSV","Male",0,"Yes","Yes",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",19.95,1303.25,0
