,index,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released_x,Actors,Year,Genre_x,Awards,Runtime,Type,Poster,imdbVotes,Error,Month,Week,English,USA,rating,title,Released_y,Movie,Genre_y,Budget,Revenue,Trailer,Adj_Revenue,Adj_Budget
998,95497.0,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",R,True,English,The Last Temptation of Christ,"USA, Canada","Nikos Kazantzakis (novel), Paul Schrader (screenplay)",8.0,7.6,Martin Scorsese,1988-09-22,"Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill",1988,Drama,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,164.0,movie,http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg,32723.0,,9.0,38.0,1,0,2.0,"Last Temptation of Christ, The",1988-08-12,The Last Temptation of Christ,Drama,7000000.0,8373585.0,,16929261.096456353,14152221.261884183
999,82495.0,"Laurie Strode is rushed to the hospital, while Sheriff Brackett and Dr. Loomis hunt the streets for Michael Myers, who has found Laurie at the Haddonfield Hospital.",R,True,English,Halloween II,USA,"John Carpenter, Debra Hill",4.4,6.5,Rick Rosenthal,1981-10-30,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer",1981,"Horror, Thriller",2 nominations.,92.0,movie,http://ia.media-imdb.com/images/M/MV5BMTUwNTYyMzQ2MV5BMl5BanBnXkFtZTYwNjAzNzM5._V1_SX300.jpg,38471.0,,10.0,44.0,1,1,3.0,Halloween II,1981-10-30,Halloween II,Horror,2500000.0,25533818.0,,68652512.31365517,6721724.137931034
1000,120762.0,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",G,True,"English, Mandarin",Mulan,USA,"Robert D. San Souci (story), Rita Hsiao (screenplay), Chris Sanders (screenplay), Philip LaZebnik (screenplay), Raymond Singer (screenplay), Eugenia Bostwick-Singer (screenplay), Dean DeBlois (head writer), John Sanford (story), Tim Hodge (story), Burny Mattinson (story), Barry Johnson (story), Ed Gombert (story), Chris Williams (story), Julius Aguimatang (story), Lorna Cook (story), Thom Enriquez (story), Joe Grant (story), Floyd Norman (story), Linda Woolverton (additional story material), Jodi Ann Johnson (additional story material), Alan Ormsby (additional story material), David Reynolds (additional story material), Don Dougherty (additional story material), Jorgen Klubien (additional story material), Denis Rich (additional story material), Joe Ekers (additional story material), Theodore Newton (additional story material), Larry Scholl (additional story material), Daan Jippes (additional story material), Frank Nissen (additional story material), Jeff Snow (additional story material)",7.1,7.5,"Tony Bancroft, Barry Cook",1998-06-19,"Miguel Ferrer, Harvey Fierstein, Donny Osmond, Freda Foh Shen",1998,"Animation, Adventure, Family",Nominated for 1 Oscar. Another 14 wins & 13 nominations.,88.0,movie,http://ia.media-imdb.com/images/M/MV5BMTIwNjY4NDU2NF5BMl5BanBnXkFtZTcwMzM0OTUyMQ@@._V1_SX300.jpg,108134.0,,6.0,25.0,0,1,3.0,Mulan,1998-06-19,Mulan,Adventure,90000000.0,120620254.0,,174597817.665,130275000.0
1001,118749.0,The story of a young man's adventures in the Californian pornography industry of the late 1970s and early 1980s.,R,True,English,Boogie Nights,USA,Paul Thomas Anderson,8.5,7.9,Paul Thomas Anderson,1997-10-31,"Luis Guzmán, Burt Reynolds, Julianne Moore, Rico Bueno",1997,Drama,Nominated for 3 Oscars. Another 28 wins & 22 nominations.,155.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQxOTExODU2MF5BMl5BanBnXkFtZTcwMzc3MDE1OQ@@._V1_SX300.jpg,148817.0,,10.0,44.0,1,1,3.0,Boogie Nights,1997-10-10,Boogie Nights,Drama,15000000.0,26410771.0,,38830307.41191703,22053676.9327467
1002,343818.0,"In the year 2035 a techno-phobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.",PG-13,True,English,"I, Robot","USA, Germany","Jeff Vintar (screenplay), Akiva Goldsman (screenplay), Jeff Vintar (screen story), Isaac Asimov (suggested by book)",5.9,7.1,Alex Proyas,2004-07-16,"Will Smith, Bridget Moynahan, Alan Tudyk, James Cromwell",2004,"Action, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 1 win & 10 nominations.,115.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNzI5NTQ0OF5BMl5BanBnXkFtZTYwMTI3Mjk2._V1_SX300.jpg,270514.0,,7.0,29.0,1,0,1.0,"I, Robot",2004-07-16,"I, Robot",Action,105000000.0,144801023.0,,182890259.69799137,132619762.41900648
1003,1079444.0,"After the departure of Rube Sofer, a new head reaper named Cameron Kane takes over. He's a slick businessman who couldn't care less about helping the newly dead. Chaos ensues and brings out...",R,True,English,Dead Like Me: Life After Death,USA,"Bryan Fuller (characters), John Masius, Stephen Godchaux, Bryan Fuller (excerpts written by), Dan E. Fesman (excerpts written by), Harry Victor (excerpts written by), J.J. Philbin (excerpts written by)",,6.0,Stephen Herek,2009-02-17,"Ellen Muth, Callum Blue, Sarah Wynter, Jasmine Guy",2009,"Comedy, Drama, Fantasy",N/A,87.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMzQ2MjE2OF5BMl5BanBnXkFtZTcwMTg2MDQwMg@@._V1_SX300.jpg,8242.0,,2.0,8.0,1,1,3.0,Dead Like Me: Life After Death,2009-02-17,Dead Like Me: Life After Death,,,0.0,,0.0,
1004,120768.0,"In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",R,True,English,The Negotiator,"Germany, USA","James DeMonaco, Kevin Fox",6.2,7.3,F. Gary Gray,1998-07-29,"Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin",1998,"Action, Crime, Drama",2 wins & 6 nominations.,140.0,movie,http://ia.media-imdb.com/images/M/MV5BMTI5ODQxNjY5N15BMl5BanBnXkFtZTcwOTEwNzAwMQ@@._V1_SX300.jpg,89827.0,,7.0,31.0,1,0,1.0,"Negotiator, The",1998-07-29,The Negotiator,Action,50000000.0,44705766.0,,64711596.285000004,72375000.0
1005,75860.0,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",PG,True,"English, French, Spanish, Hindi",Close Encounters of the Third Kind,USA,Steven Spielberg,9.1,7.7,Steven Spielberg,1977-11-16,"Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon",1977,"Adventure, Drama, Sci-Fi",Won 1 Oscar. Another 15 wins & 33 nominations.,137.0,movie,http://ia.media-imdb.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,109786.0,,11.0,46.0,0,1,1.0,Close Encounters of the Third Kind,1977-11-16,Close Encounters of the Third Kind,Adventure,20000000.0,166000000.0,,663761641.025641,79971282.05128205
1006,2355540.0,"This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own.",R,True,"English, Japanese",Cutie and the Boxer,USA,Zachary Heinzerling,8.2,7.2,Zachary Heinzerling,2013-11-01,"Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen",2013,"Documentary, Biography",Nominated for 1 Oscar. Another 4 wins & 3 nominations.,82.0,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNzgyMjUzNl5BMl5BanBnXkFtZTcwODk3NjQyOQ@@._V1_SX300.jpg,1945.0,,11.0,44.0,0,1,0.0,Cutie and the Boxer,2013-08-16,Cutie and the Boxer,Documentary,,199465.0,,202614.44736842107,
1007,47673.0,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.,,True,English,White Christmas,USA,"Norman Krasna (written for the screen by), Norman Panama (written for the screen by), Melvin Frank (written for the screen by)",,7.6,Michael Curtiz,1954-10-14,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen",1954,"Comedy, Musical, Romance",N/A,120.0,movie,http://ia.media-imdb.com/images/M/MV5BMjA0Mzg0OTU0OF5BMl5BanBnXkFtZTYwNTM4MjY5._V1_SX300.jpg,16285.0,,10.0,41.0,1,1,3.0,White Christmas,1954-04-27,White Christmas,Musical,,30000000.0,,260872862.45353162,
1008,139654.0,"On his first day on the job as a narcotics officer, a rookie cop goes on a 24-hour training course with a rogue detective who isn't what he appears.",R,True,"English, Russian, Spanish, Korean",Training Day,"USA, Australia",David Ayer,7.0,7.7,Antoine Fuqua,2001-10-05,"Denzel Washington, Ethan Hawke, Scott Glenn, Tom Berenger",2001,"Crime, Drama, Thriller",Won 1 Oscar. Another 16 wins & 15 nominations.,122.0,movie,http://ia.media-imdb.com/images/M/MV5BMTIyMTkzMDk5NF5BMl5BanBnXkFtZTYwOTY2NTE5._V1_SX300.jpg,232391.0,,10.0,40.0,0,0,1.0,Training Day,2001-10-05,Training Day,Drama,45000000.0,76261036.0,,101877078.79483724,60115476.87035979
1009,2258858.0,An enterprising Saudi girl signs on for her school's Koran recitation competition as a way to raise the remaining funds she needs in order to buy the green bicycle that has captured her interest.,PG,True,Arabic,Wadjda,"Saudi Arabia, Germany",Haifaa Al-Mansour,8.1,7.7,Haifaa Al-Mansour,2013-09-05,"Reem Abdullah, Waad Mohammed, Abdullrahman Al Gohani, Ahd",2013,Drama,Nominated for 1 BAFTA Film Award. Another 18 wins & 17 nominations.,98.0,movie,http://ia.media-imdb.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_SX300.jpg,5639.0,,9.0,36.0,0,0,3.0,Wadjda,2013-09-13,Wadjda,Drama,,1342455.0,,1363651.6578947369,
1010,101318.0,"Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol...",R,True,French,The Lovers on the Bridge,France,Leos Carax,,7.5,Leos Carax,1999-07-02,"Juliette Binoche, Denis Lavant, Daniel Buain, Klaus-Michael Grüber",1999,"Drama, Romance",Nominated for 1 BAFTA Film Award. Another 4 wins & 5 nominations.,125.0,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMzQ4ODAzNl5BMl5BanBnXkFtZTcwOTg3MDMyMQ@@._V1_SX300.jpg,6556.0,,7.0,26.0,0,0,1.0,"Lovers on the Bridge, The",1999-07-02,The Lovers on the Bridge,,,117569.0,,167384.4808520998,
1011,58324.0,Roger Willoughby is considered to be a leading expert on sports fishing. He's written books on the subject and is loved by his customers in the sporting goods department at Abercrombie and ...,,True,English,Man's Favorite Sport?,USA,"Pat Frank (story), John Fenton Murray, Steve McNeil",,7.2,Howard Hawks,1964-01-29,"Rock Hudson, Paula Prentiss, Maria Perschy, John McGiver",1964,"Comedy, Romance",1 win.,120.0,movie,http://ia.media-imdb.com/images/M/MV5BMTI2MjEzNjYyN15BMl5BanBnXkFtZTcwNTUyMzkxMQ@@._V1_SX300.jpg,2950.0,,1.0,5.0,1,1,2.0,Man&#39;s Favorite Sport?,1964-01-01,Man's Favorite Sport?,,,6000000.0,,45420582.524271846,
1012,203119.0,"Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them.",R,True,English,Sexy Beast,"UK, Spain","Louis Mellis, David Scinto",7.9,7.3,Jonathan Glazer,2001-01-12,"Ray Winstone, Ben Kingsley, Ian McShane, Amanda Redman",2001,"Crime, Drama",Nominated for 1 Oscar. Another 23 wins & 14 nominations.,89.0,movie,http://ia.media-imdb.com/images/M/MV5BMTMwNzQ1MTY1OV5BMl5BanBnXkFtZTcwMDAwNjMyMQ@@._V1_SX300.jpg,34610.0,,1.0,2.0,1,0,2.0,Sexy Beast,2001-06-13,Sexy Beast,Drama,4300000.0,6946056.0,,9279232.640182752,5744367.78983438
1013,99253.0,"Chucky's back as the doll possessed by the soul of a serial killer, butchering all who stand in his way of possessing the body of a boy.",R,True,English,Child's Play 2,USA,"Don Mancini (characters), Don Mancini",,5.6,John Lafia,1990-11-09,"Alex Vincent, Jenny Agutter, Gerrit Graham, Christine Elise",1990,"Horror, Mystery, Thriller",N/A,84.0,movie,http://ia.media-imdb.com/images/M/MV5BMTUyMzEwNjYyOF5BMl5BanBnXkFtZTYwMjk5NTU5._V1_SX300.jpg,23774.0,,11.0,45.0,1,1,3.0,Child&#39;s Play 2,1990-11-09,Child's Play 2,Horror,13000000.0,26904572.0,,49398821.538084775,23868979.591836736
1014,116583.0,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",G,True,"English, Latin",The Hunchback of Notre Dame,USA,"Geefwee Boedoe (story), Tab Murphy (animation screenplay), Irene Mecchi (animation screenplay), Bob Tzudiker (animation screenplay), Noni White (animation screenplay), Jonathan Roberts (animation screenplay), Tab Murphy (animation story), Victor Hugo (novel), Sue C. Nichols (story), Christine Blum (story), Gaëtan Brizzi (story), Paul Brizzi (story), Jim Capobianco (story), Brenda Chapman (story), Francis Glebas (story), Ed Gombert (story), Kirk Hanson (story), Kevin Harkey (story), Burny Mattinson (story), Floyd Norman (story), Denis Rich (story), Jeff Snow (story), Kelly Wightman (story), James Fujii (story), John Sanford (story)",,6.8,"Gary Trousdale, Kirk Wise",1996-06-21,"Jason Alexander, Mary Kay Bergman, Corey Burton, Jim Cummings",1996,"Animation, Drama, Family",Nominated for 1 Oscar. Another 7 wins & 16 nominations.,91.0,movie,http://ia.media-imdb.com/images/M/MV5BMjE1MDk2MzUxM15BMl5BanBnXkFtZTYwNzc1NTE5._V1_SX300.jpg,66268.0,,6.0,25.0,0,1,1.0,"Hunchback of Notre Dame, The",1996-06-21,The Hunchback of Notre Dame,Adventure,100000000.0,100138851.0,,151710359.265,151500000.0
1015,1817676.0,"As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.",PG-13,True,"English, Spanish",Girl in Progress,USA,Hiram Martinez (screenplay),4.5,5.5,Patricia Riggen,2012-08-10,"Eva Mendes, Matthew Modine, Cierra Ramirez, Patricia Arquette",2012,"Comedy, Drama",6 wins & 3 nominations.,93.0,movie,http://ia.media-imdb.com/images/M/MV5BMjEyMzk3MTgwNV5BMl5BanBnXkFtZTcwMTU3Njg2Nw@@._V1_SX300.jpg,4204.0,,8.0,32.0,0,1,3.0,Girl in Progress,2012-05-11,Girl in Progress,Drama,,2609412.0,Play,2692886.936192178,
1016,787475.0,Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation.,PG-13,True,English,Hot Rod,USA,Pam Brady,4.3,6.7,Akiva Schaffer,2007-08-03,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",2007,Comedy,1 win & 1 nomination.,88.0,movie,http://ia.media-imdb.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_SX300.jpg,47480.0,,8.0,31.0,1,1,1.0,Hot Rod,2007-08-03,Hot Rod,Comedy,25000000.0,13938332.0,,16107416.746265117,28890502.727057148
1017,496328.0,"High School grad and all American gal, Anna finds her purpose and herself after she hooks up with the radical feminists in The Itty Bitty Titty Committee.",,True,English,Itty Bitty Titty Committee,USA,"Jamie Babbit (story), Tina Mabry, Abigail Shafran, Andrea Sperling (story)",,5.6,Jamie Babbit,2007-09-28,"Melonie Diaz, Ana Mercedes, Cecile Rivore, Marisa Ramirez",2007,"Comedy, Drama, Romance",4 wins & 1 nomination.,87.0,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NDEwOTY4MV5BMl5BanBnXkFtZTcwOTEwNjI0MQ@@._V1_SX300.jpg,2034.0,,9.0,39.0,1,1,3.0,Itty Bitty Titty Committee,2007-09-28,Itty Bitty Titty Committee,Comedy,,18445.0,,21315.412912022766,
1018,95145.0,"Ellie DeWitt and Janis Zuckermann are admitted to the very strict FBI Training Academy. They get a hard course, in which they learn to deal with guns and to recognise crimes. They also get ...",PG-13,True,English,Feds,USA,"Len Blum, Daniel Goldberg",,5.2,Daniel Goldberg,1988-10-28,"Rebecca De Mornay, Mary Gross, Ken Marshall, Fred Dalton Thompson",1988,"Comedy, Crime",N/A,90.0,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMjM5NzM5MV5BMl5BanBnXkFtZTYwMDE1NTg5._V1_SX300.jpg,2115.0,,10.0,43.0,1,1,3.0,Feds,1988-10-28,Feds,Comedy,,3000000.0,,6065237.68366465,
1019,2193215.0,A lawyer finds himself in over his head when he gets involved in drug trafficking.,R,True,English,The Counselor,"USA, UK",Cormac McCarthy,4.8,5.5,Ridley Scott,2013-10-25,"Michael Fassbender, Penélope Cruz, Cameron Diaz, Javier Bardem",2013,"Crime, Drama, Thriller",2 nominations.,117.0,movie,http://ia.media-imdb.com/images/M/MV5BMTc3ODk0MTY0N15BMl5BanBnXkFtZTgwOTU2MTEzMDE@._V1_SX300.jpg,38384.0,,10.0,43.0,1,0,3.0,"Counselor, The",2013-10-25,The Counselor,Thriller/Suspense,25000000.0,16973715.0,Play,17241721.02631579,25394736.842105266
1020,1462758.0,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,R,True,English,Buried,"Spain, USA, France",Chris Sparling,6.5,7.0,Rodrigo Cortés,2010-10-01,"Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky",2010,"Drama, Mystery, Thriller",11 wins & 25 nominations.,95.0,movie,http://ia.media-imdb.com/images/M/MV5BMTg5MzU3OTIwOV5BMl5BanBnXkFtZTcwMzU3NzY3Mw@@._V1_SX300.jpg,94116.0,,10.0,39.0,1,0,1.0,Buried,2010-09-24,Buried,Thriller/Suspense,,1044143.0,Play,1127163.8537983357,
1021,221027.0,"The story of George Jung, the man who established the American cocaine market in the 1970s.",R,True,English,Blow,USA,"Bruce Porter (book), David McKenna (screenplay), Nick Cassavetes (screenplay)",5.2,7.6,Ted Demme,2001-04-06,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths",2001,"Biography, Crime, Drama",1 win & 5 nominations.,124.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5ODQwNzIxNV5BMl5BanBnXkFtZTYwNzAyMDE3._V1_SX300.jpg,156054.0,,4.0,14.0,1,1,1.0,Blow,2001-04-06,Blow,Drama,30000000.0,52990775.0,,70790349.08566533,40076984.58023986
1022,441773.0,"In the Valley of Peace, Po the Panda finds himself chosen as the Dragon Warrior despite the fact that he is obese and a complete novice at martial arts.",PG,True,English,Kung Fu Panda,USA,"Jonathan Aibel (screenplay), Glenn Berger (screenplay), Ethan Reiff (story), Cyrus Voris (story)",7.3,7.6,"Mark Osborne, John Stevenson",2008-06-06,"Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane",2008,"Animation, Action, Adventure",Nominated for 1 Oscar. Another 16 wins & 23 nominations.,90.0,movie,http://ia.media-imdb.com/images/M/MV5BMTIxOTY1NjUyN15BMl5BanBnXkFtZTcwMjMxMDk1MQ@@._V1_SX300.jpg,209068.0,,6.0,23.0,1,1,1.0,Kung Fu Panda,2008-06-06,Kung Fu Panda,Adventure,130000000.0,215434591.0,,238741698.82677656,144064241.04604888
1023,452637.0,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",PG-13,True,English,Lady in the Water,USA,M. Night Shyamalan,3.6,5.7,M. Night Shyamalan,2006-07-21,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban",2006,"Fantasy, Mystery, Thriller",2 wins & 4 nominations.,110.0,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_SX300.jpg,67260.0,,7.0,29.0,1,1,2.0,Lady in the Water,2006-07-21,Lady in the Water,Drama,75000000.0,42285169.0,,49879866.827049926,88470499.24357034
1024,91790.0,A poor girl must choose between the affections of her doting childhood sweetheart and a rich but sensitive playboy.,PG-13,True,English,Pretty in Pink,USA,John Hughes,5.7,6.7,Howard Deutch,1986-02-28,"Molly Ringwald, Harry Dean Stanton, Jon Cryer, Annie Potts",1986,"Comedy, Drama, Romance",1 win.,96.0,movie,http://ia.media-imdb.com/images/M/MV5BMTI2OTk5NTE5NV5BMl5BanBnXkFtZTcwODA0NTQzMQ@@._V1_SX300.jpg,38028.0,,2.0,9.0,1,1,3.0,Pretty in Pink,1986-02-28,Pretty in Pink,Comedy,,40471663.0,,86377459.14514598,
1025,99785.0,An 8-year-old boy who is accidentally left behind while his family flies to France for Christmas must defend his home against idiotic burglars.,PG,True,English,Home Alone,USA,John Hughes,6.3,7.4,Chris Columbus,1990-11-16,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard",1990,"Comedy, Family",Nominated for 2 Oscars. Another 10 wins & 4 nominations.,103.0,movie,http://ia.media-imdb.com/images/M/MV5BMTUzMzg4MTg2M15BMl5BanBnXkFtZTYwNDM4OTk4._V1_SX300.jpg,212728.0,,11.0,46.0,1,1,2.0,Home Alone,1990-11-16,Home Alone,Comedy,15000000.0,285761243.0,,524679175.17729986,27541130.298273154
