room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
17190446,8355603,Entire home/apt,"Seattle, WA, United States",86,5,4,1,1,76,32:23.8,47.641563,-122.351003,0101000020E6100000117349D576965EC06DA983BC1ED24740,"Spacious Seattle Gem - 1000 sq ft ,  1b/1ba",USD,nightly
17195706,115241260,Entire home/apt,"Seattle, WA, United States",83,5,3,0,1,110,01:44.0,47.701061,-122.347578,0101000020E6100000C8B3CBB73E965EC023C0E95DBCD94740,Rustic Greenwood Bungalow with Private Backyard,USD,nightly
17207117,115809458,Private room,"Seattle, WA, United States",161,5,3,1,1,54,42:13.7,47.530361,-122.369216,0101000020E61000003C4A253CA1975EC0740987DEE2C34740,"Roomy apartment near airport, tourist attractions",USD,nightly
17209061,82961680,Entire home/apt,"Seattle, WA, United States",67,5,3,1,1,100,25:28.5,47.617633,-122.347779,0101000020E610000014CFD90242965EC016F71F990ECF4740,Amazing Lake-view 1BD near Space Needle,USD,nightly
17210191,115838490,Entire home/apt,"Seattle, WA, United States",62,5,8,4,2,150,08:44.6,47.532295,-122.288846,0101000020E610000026E5EE737C925EC08369183E22C44740,Charming 4BR home close to downtown Seattle,USD,nightly
17212116,50550045,Entire home/apt,"Seattle, WA, United States",10,5,2,1,1,80,50:33.2,47.613195,-122.321248,0101000020E6100000F279C5538F945EC00D897B2C7DCE4740,Pike & Pine Capital Hill Corporate Housing 6- IM,USD,nightly
17221609,115961154,Entire home/apt,"Seattle, WA, United States",137,5,2,0,1,90,04:10.9,47.565262,-122.406325,0101000020E610000005A3923A019A5EC0F5D555815AC84740,Beach Drive Cottage,USD,nightly
17228779,111066204,Private room,"Seattle, WA, United States",2,,1,1,0,28,01:19.5,47.694636,-122.336887,0101000020E6100000A5DC7D8E8F955EC0E84F1BD5E9D84740,Homestay#1,USD,nightly
17240732,4135052,Entire home/apt,"Seattle, WA, United States",88,5,6,2,1,145,11:55.6,47.669205,-122.307458,0101000020E610000030B95164AD935EC0EBA86A82A8D54740,Quaint Market House near University and Seattle Coffee Shop,USD,nightly
17240892,116162089,Shared room,"Seattle, WA, United States",0,,1,1,1,115,11:58.9,47.662065,-122.289325,0101000020E6100000933A014D84925EC0C269C18BBED44740,Blakeley House on the Burke Gilman,USD,nightly
17243214,32807985,Entire home/apt,"Seattle, WA, United States",109,4.5,6,2,1.5,90,51:08.5,47.602543,-122.314443,0101000020E6100000315D88D51F945EC084B7072120CD4740,Centrally located hip townhouse - walk to downtown,USD,nightly
17247865,28386606,Private room,"Bellevue, WA, United States",64,5,2,1,1,36,37:46.1,47.558441,-122.141745,0101000020E6100000C7D79E5912895EC06EDFA3FE7AC74740,"Wonderful nice house, small cozy house",USD,nightly
17253426,100036517,Private room,"Renton, WA, United States",2,,2,1,1,60,41:26.3,47.529519,-122.19541,0101000020E6100000EDD3F198818C5EC029CE5147C7C34740,"Cozy room,10 miles to airport/8 miles to Bellevue",USD,nightly
17256958,21592318,Private room,"Seattle, WA, United States",80,5,2,1,1.5,45,11:12.4,47.618113,-122.306903,0101000020E6100000D6027B4CA4935EC0C11DA8531ECF4740,Seattle Private Room in Townhome near Capitol Hill,USD,nightly
17257959,116326523,Entire home/apt,"Seattle, WA, United States",186,4.5,4,2,1,55,07:20.1,47.530627,-122.284905,0101000020E6100000E15D2EE23B925EC0F3AFE595EBC34740,Accessory Dwelling  Unit(独立小间),USD,nightly
17268848,9856548,Entire home/apt,"Kirkland, WA, United States",34,5,2,0,1,85,55:03.3,47.700887,-122.231827,0101000020E61000001BD5E940D68E5EC085984BAAB6D94740,New and modern in quiet neighborhood,USD,nightly
17281162,43184633,Entire home/apt,"Kirkland, WA, United States",0,,4,2,1,66,57:16.9,47.709454,-122.206521,0101000020E6100000FB3BDBA3378D5EC019028063CFDA4740,Cozy Escape in Kirkland,USD,nightly
17286591,20182882,Entire home/apt,"Seattle, WA, United States",36,5,4,2,1,350,02:39.4,47.599116,-122.334819,0101000020E610000015C5ABAC6D955EC0534145D5AFCC4740,Charming Brick Loft in Pioneer Square,USD,nightly
17302150,13831703,Entire home/apt,"Seattle, WA, United States",0,,10,3,3.5,895,09:28.4,47.669607,-122.408303,0101000020E6100000F5F6E7A2219A5EC01A16A3AEB5D54740,Private Waterfront Beach House in Seattle,USD,nightly
17302155,8534462,Entire home/apt,"Seattle, WA, United States",11,5,3,1,1,80,55:54.0,47.609728,-122.342223,0101000020E6100000193C4CFBE6955EC04DBA2D910BCE4740,Pike's Place Luxury Condos 1BR/1BA,USD,nightly
17302157,8534462,Entire home/apt,"Seattle, WA, United States",2,,3,1,1,80,56:01.9,47.610104,-122.34187,0101000020E6100000F25EB532E1955EC053944BE317CE4740,Pike's Place Luxury Condos 1BR/1BA 2,USD,nightly
17302244,8534462,Entire home/apt,"Seattle, WA, United States",20,4.5,5,2,2,103,58:49.7,47.611042,-122.342234,0101000020E610000013656F29E7955EC0C03DCF9F36CE4740,Pike's Place Luxury Condos 2BR/2BA 2,USD,nightly
17302254,8534462,Entire home/apt,"Seattle, WA, United States",17,4.5,5,2,2,132,58:49.7,47.611019,-122.341839,0101000020E6100000D45FAFB0E0955EC0081EDFDE35CE4740,Pike's Place Luxury Condos 2BR/2BA,USD,nightly
17333200,15276347,Entire home/apt,"Seattle, WA, United States",28,5,2,1,1,79,04:45.6,47.579442,-122.3837,0101000020E61000006ADE718A8E985EC0E4F6CB272BCA4740,Private West Seattle Guest Cottage,USD,nightly
17333219,117042555,Private room,"Seattle, WA, United States",51,5,2,0,1,75,11:25.5,47.537972,-122.373193,0101000020E61000002786E464E2975EC0F5143944DCC44740,"Cozy, comfortable, and spacious private bedroom.",USD,nightly
17341642,21592318,Private room,"Seattle, WA, United States",113,5,2,1,1.5,45,15:22.0,47.618093,-122.307239,0101000020E61000009143C4CDA9935EC07A71E2AB1DCF4740,Private Room in townhome near Capitol Hill,USD,nightly
17343142,44535856,Entire home/apt,"Seattle, WA, United States",1,,2,0,1,76,08:45.3,47.522373,-122.282513,0101000020E610000078EC67B114925EC01EA8531EDDC24740,Modern Studio w/ View Near Downtown Seattle,USD,nightly
17345183,82961680,Entire home/apt,"Seattle, WA, United States",45,5,3,1,1,90,28:01.4,47.620462,-122.353266,0101000020E61000007B32FFE89B965EC094347F4C6BCF4740,Space Needle Seattle Center Condo,USD,nightly
17345311,66517414,Entire home/apt,"Seattle, WA, United States",139,5,2,0,1,80,18:41.0,47.615345,-122.341309,0101000020E61000002635B401D8955EC0E960FD9FC3CE4740,Quiet Flat. Vibrant Downtown. Walk everywhere!,USD,nightly
17348568,453540,Entire home/apt,"Seattle, WA, United States",7,5,4,1,1,98,03:30.0,47.58443,-122.311474,0101000020E61000007AE3A430EF935EC090662C9ACECA4740,One Bedroom Beautiful Views Close to Everything!!,USD,nightly
17361814,2781334,Private room,"Seattle, WA, United States",58,5,2,1,1,49,02:11.0,47.712731,-122.297589,0101000020E61000008FA9BBB20B935EC035ECF7C43ADB4740,Cozy Townhouse with Niche Amenities and Privacy,USD,nightly
17369268,24517344,Entire home/apt,"Seattle, WA, United States",64,5,2,0,1,125,27:50.7,47.634591,-122.367589,0101000020E6100000A357039486975EC000AB23473AD14740,Stunning Studio in Upper Queen Anne!,USD,nightly
17388273,9058822,Entire home/apt,"Seattle, WA, United States",69,5,5,1,1,132,50:49.4,47.611876,-122.328647,0101000020E61000006D3B6D8D08955EC0899AE8F351CE4740,P7 cozy and continental - near convention center,USD,nightly
17405017,7465403,Shared room,"Seattle, WA, United States",15,5,2,1,1,50,31:12.5,47.649295,-122.377113,0101000020E61000005F79909E22985EC0693A3B191CD34740,Couch in Queen Anne,USD,nightly
17405085,117677707,Private room,"Seattle, WA, United States",84,5,2,1,1,85,32:24.8,47.624713,-122.356008,0101000020E61000005247C7D5C8965EC06A317898F6CF4740,Queen Anne Bedroom,USD,nightly
17405229,7785901,Entire home/apt,"Bellevue, WA, United States",57,5,2,1,1,109,54:01.1,47.621624,-122.191706,0101000020E61000009B1C3EE9448C5EC050340F6091CF4740,"Close to Microsoft, Meydenbauer & Downtown shops 2",USD,nightly
17406296,6137030,Private room,"Seattle, WA, United States",53,4.5,2,1,1,27,59:20.7,47.67578,-122.354473,0101000020E6100000299485AFAF965EC03CA583F57FD64740,Cozy Room at the Top of the World,USD,nightly
17408902,3794288,Private room,"Seattle, WA, United States",21,5,2,1,1,75,46:05.1,47.607503,-122.292744,0101000020E61000006A865451BC925EC0679C86A8C2CD4740,2.5 miles from Downtown. Private Bed & Bath,USD,nightly
17423614,453540,Entire home/apt,"Seattle, WA, United States",103,5,3,1,1,95,27:26.9,47.620187,-122.354095,0101000020E6100000562B137EA9965EC0C233A14962CF4740,Rooftop Penthouse Under the Space Needle!!,USD,nightly
17432261,1725468,Private room,"Seattle, WA, United States",47,4.5,2,1,1,100,08:29.9,47.513585,-122.271528,0101000020E6100000B1FCF9B660915EC0AB5B3D27BDC14740,Casa de Vida: Salsa rm..2 blocks to bus->6 to link,USD,nightly
17433936,65959768,Shared room,"Seattle, WA, United States",33,5,1,1,1,59,48:59.0,47.612722,-122.340818,0101000020E6100000D7F84CF6CF955EC015C5ABAC6DCE4740,"Bunny says, ""Better than a hostel!"" *8pm-8am only*",USD,nightly
17435798,82961680,Entire home/apt,"Seattle, WA, United States",52,5,3,1,1,100,55:17.4,47.614057,-122.347829,0101000020E61000006DE690D442965EC0A070766B99CE4740,Pike Place Ultra-Modern 1BD,USD,nightly
17445861,42647708,Private room,"Seattle, WA, United States",91,5,2,1,1,95,27:27.9,47.625027,-122.35244,0101000020E6100000587380608E965EC0FA0E7EE200D04740,Walk to Space Needle from Private Townhouse Suite,USD,nightly
17449680,10916686,Entire home/apt,"Seattle, WA, United States",129,5,7,3,2.5,169,23:14.7,47.622116,-122.316721,0101000020E6100000363D282845945EC0BF28417FA1CF4740,Chill in the Tranquil Yard at a Capitol Hill Townhouse,USD,nightly
17451024,50895328,Private room,"Bellevue, WA, United States",32,4.5,2,1,1,39,53:37.2,47.626758,-122.1874,0101000020E61000004ED1915CFE8B5EC0D1402C9B39D04740,Warm Queen bedroom near Bellevue downtown,USD,nightly
17462390,6137030,Private room,"Seattle, WA, United States",22,5,2,1,1,35,05:16.4,47.675216,-122.355126,0101000020E610000065FD6662BA965EC033DE567A6DD64740,Great Room at the Top of the World,USD,nightly
17462728,117186455,Entire home/apt,"Seattle, WA, United States",28,5,4,2,1,130,09:11.2,47.669535,-122.409386,0101000020E61000002D5C5661339A5EC08143A852B3D54740,Cozy Classic with  Salmon Bay views,USD,nightly
17463195,53650144,Private room,"Seattle, WA, United States",5,5,2,1,1,95,03:40.2,47.669393,-122.305845,0101000020E61000004A29E8F692935EC0EE9579ABAED54740,The Garden Room- Old Orchard House U-Dist/Ravenna,USD,nightly
17465443,50550045,Entire home/apt,"Seattle, WA, United States",26,5,2,1,1.5,65,50:32.3,47.612551,-122.320454,0101000020E6100000D5777E5182945EC0E910381268CE4740,Pike & Pine Capital Hill Modern Loft 100 WS 7 IR,USD,nightly
17473272,50550045,Entire home/apt,"Seattle, WA, United States",10,5,2,0,1,70,55:19.4,47.613495,-122.349408,0101000020E61000007D3D5FB35C965EC038A1100187CE4740,Waterfront+Pike Place Market Studio -AS,USD,nightly
17475636,100396705,Private room,"Seattle, WA, United States",54,5,2,1,1,80,23:04.2,47.625111,-122.321227,0101000020E6100000E6E5B0FB8E945EC057AF22A303D04740,Capitol Hill Bed & Breakfast - Laurel Room,USD,nightly
17476621,100396705,Private room,"Seattle, WA, United States",19,5,2,1,1,105,24:56.2,47.625638,-122.32201,0101000020E61000000ABFD4CF9B945EC04391EEE714D04740,Capitol Hill Bed & Breakfast -  A Rose room,USD,nightly
17477203,91395418,Entire home/apt,"Seattle, WA, United States",116,5,2,1,1,75,05:18.8,47.692543,-122.380643,0101000020E6100000E31C75745C985EC07009C03FA5D84740,Ballard's Tiny Herb Garden,USD,nightly
17477615,99649139,Private room,"Seattle, WA, United States",79,5,2,1,1,39,43:18.3,47.587167,-122.310649,0101000020E61000003FE257ACE1935EC02D25CB4928CB4740,Luxurious bedroom in a cozy house near downtown,USD,nightly
17478572,2115174,Entire home/apt,"Seattle, WA, United States",3,3,4,2,1,500,30:17.3,47.660752,-122.355662,0101000020E6100000849B8C2AC3965EC02062838593D44740,The Lighthouse - 2 Bed Apt. with Deck and View,USD,nightly
17479486,3436665,Entire home/apt,"Seattle, WA, United States",166,4.5,4,1,1,100,54:29.8,47.607119,-122.340753,0101000020E6100000E4C0ABE5CE955EC0DEE34C13B6CD4740,Cozy apartment steps from Pike Place!,USD,nightly
17482729,118444562,Entire home/apt,"Seattle, WA, United States",28,5,4,2,2,139,03:07.9,47.566459,-122.300244,0101000020E61000007F349C3237935EC02FC37FBA81C84740,Luxury Durden Accomodations Near Downtown Seattle,USD,nightly
17483323,17269911,Entire home/apt,"Seattle, WA, United States",177,5,4,2,1,68,59:18.3,47.674213,-122.333138,0101000020E610000083C30B2252955EC0DFC4909C4CD64740,2BR Green Lake View Penthouse & Rooftop Deck,USD,nightly
17483515,48713885,Entire home/apt,"Seattle, WA, United States",100,5,3,0,1,89,59:30.1,47.658975,-122.339174,0101000020E6100000D369DD06B5955EC0D8F0F44A59D44740,City Garden Retreat in Vibrant Walkable Neighborhood,USD,nightly
17492725,2148645,Entire home/apt,"Newcastle, WA, United States",62,5,4,1,1,65,37:33.4,47.540343,-122.182126,0101000020E61000001570CFF3A78B5EC0AFCF9CF529C54740,Daylight basement private 1 bed/bath MIL (420 ok),USD,nightly
17496432,118549843,Entire home/apt,"Seattle, WA, United States",64,4.5,2,0,1,71,05:18.8,47.67519,-122.397149,0101000020E6100000E7A8A3E36A995EC00A4B3CA06CD64740,Modern studio with 14 ft floor to ceiling windows,USD,nightly
17510283,1979300,Entire home/apt,"Seattle, WA, United States",179,5,3,1,1,87,18:54.4,47.618178,-122.347808,0101000020E610000061527C7C42965EC0A88DEA7420CF4740,1BD Space Needle View With Parking And laundry!,USD,nightly
17513023,5744697,Private room,"Seattle, WA, United States",82,5,2,1,1,44,06:37.1,47.699728,-122.354894,0101000020E6100000FCE25295B6965EC0390CE6AF90D94740,Greenwood Grove - Close to Downtown Seattle,USD,nightly
17513274,3962006,Entire home/apt,"Seattle, WA, United States",9,5,2,1,1,189,04:33.6,47.671452,-122.332538,0101000020E610000058AB764D48955EC0BA6A9E23F2D54740,"Private luxury brand new ""Keystone Cottage""",USD,nightly
17514702,118738966,Entire home/apt,"Seattle, WA, United States",18,5,12,4,2,185,04:33.6,47.695779,-122.313658,0101000020E61000003E0801F912945EC02E1F49490FD94740,Beautiful N Green Lake 3BR CRAFTSMAN + Opt STUDIO,USD,nightly
17515217,24423931,Private room,"Seattle, WA, United States",142,5,2,1,1,50,59:27.4,47.679076,-122.375004,0101000020E6100000A1F7C61000985EC0CFBF5DF6EBD64740,Private Room & Bath in Modern Ballard Townhouse,USD,nightly
17527572,15942582,Entire home/apt,"Seattle, WA, United States",0,,2,0,1,99,36:27.3,47.617498,-122.353452,0101000020E61000002C2D23F59E965EC036ACA92C0ACF4740,Space Needle & Bay VIEWS | @ CITY CENTER,USD,nightly
17533427,5341515,Entire home/apt,"Seattle, WA, United States",11,5,5,2,1,99,01:33.1,47.706004,-122.341439,0101000020E61000000DA5F622DA955EC02F6CCD565EDA4740,Oasis in the City,USD,nightly
17542902,29186258,Entire home/apt,"Bellevue, WA, United States",22,4.5,6,2,1,115,54:40.4,47.618744,-122.205894,0101000020E6100000541C075E2D8D5EC0514CDE0033CF4740,Cozy 2BD Apt w/parking downtown,USD,nightly
17555413,26475960,Private room,"Seattle, WA, United States",83,4.5,2,1,1,43,59:27.4,47.668629,-122.284994,0101000020E6100000996379573D925EC01F1494A295D54740,Private Bedroom Queen Size Bed,USD,nightly
17555510,48810344,Entire home/apt,"Redmond, WA, United States",82,5,5,2,1,115,55:07.5,47.669567,-122.155329,0101000020E6100000B4C70BE9F0895EC08CBD175FB4D54740,"NEWER, 1400 Sq ft, 2 BDRM,  NEAR MICROSOFT/AMAZON.",USD,nightly
17556476,6137030,Private room,"Seattle, WA, United States",50,5,2,1,1,22,58:40.4,47.675115,-122.353638,0101000020E6100000DD274701A2965EC0FF04172B6AD64740,SkyCloud Room at the Top of the World,USD,nightly
17569817,658155,Entire home/apt,"Seattle, WA, United States",77,5,10,4,3.5,220,03:27.6,47.584122,-122.316246,0101000020E61000006ADFDC5F3D945EC0E36F7B82C4CA4740,Hilltop Home -Ideal for Family and Friend Reunions,USD,nightly
17569942,113731151,Entire home/apt,"Seattle, WA, United States",79,5,2,1,1,90,06:07.4,47.56594,-122.375282,0101000020E6100000C231CB9E04985EC0C6BFCFB870C84740,Stylish apartment with private patio,USD,nightly
17572449,117690071,Entire home/apt,"Kirkland, WA, United States",32,5,2,1,1,170,54:24.9,47.712585,-122.253473,0101000020E6100000D15AD1E638905EC0614F3BFC35DB4740,Waterfront Lake Washington in Kirkland,USD,nightly
17573071,6137030,Private room,"Seattle, WA, United States",38,5,2,1,1,27,59:31.4,47.675226,-122.35531,0101000020E6100000467C2766BD965EC057B439CE6DD64740,Southern Exposure at the Top of the World,USD,nightly
17573676,22816006,Entire home/apt,"Seattle, WA, United States",15,5,8,3,3,345,15:01.2,47.653568,-122.3395,0101000020E61000007D3F355EBA955EC027DBC01DA8D34740,Modern industrial comfort.Roof deck. parking. wow,USD,nightly
17574018,50895328,Private room,"Bellevue, WA, United States",54,5,1,1,1,35,52:53.7,47.626964,-122.187371,0101000020E6100000014EEFE2FD8B5EC07AE2395B40D04740,Cozy single room near Bellevue downtown,USD,nightly
17575412,17834927,Entire home/apt,"Seattle, WA, United States",158,5,3,1,1,159,05:49.3,47.69783,-122.35796,0101000020E6100000AD510FD1E8965EC07715527E52D94740,"2nd-floor, Mid-century-inspired Luxury Apartment",USD,nightly
17585489,13068968,Entire home/apt,"Seattle, WA, United States",129,5,4,1,1,75,27:24.8,47.666698,-122.366391,0101000020E61000001EA33CF372975EC080272D5C56D54740,New Ballard Brewery District with two beds,USD,nightly
17589837,117593676,Entire home/apt,"Seattle, WA, United States",19,5,2,1,1.5,125,03:36.3,47.669766,-122.287663,0101000020E61000003B51121269925EC083FC6CE4BAD54740,Modern 1 Bdrm Full Kitchen Retreat Near UW,USD,nightly
17591633,20897335,Entire home/apt,"Kirkland, WA, United States",105,5,3,0,1,79,53:33.8,47.693596,-122.196737,0101000020E6100000713AC956978C5EC07651F4C0C7D84740,Detached Kirkland Carriage House,USD,nightly
17593437,50895328,Private room,"Bellevue, WA, United States",52,4.5,2,1,1,38,53:33.8,47.625527,-122.187558,0101000020E61000009A0645F3008C5EC0EBE1CB4411D04740,Cozy queen bed room near Bellevue downtown,USD,nightly
17593587,247975,Entire home/apt,"Seattle, WA, United States",74,5,2,0,1,39,02:14.9,47.712429,-122.305359,0101000020E610000083A279008B935EC06ADC9BDF30DB4740,Seattle Safari,USD,nightly
17607890,82961680,Entire home/apt,"Seattle, WA, United States",83,5,3,1,1,100,20:16.0,47.619955,-122.337309,0101000020E610000060E97C7896955EC0EFFE78AF5ACF4740,Downtown/Amazon Luxury Condo - 100 Walkscore,USD,nightly
17608281,2020017,Private room,"Seattle, WA, United States",35,5,2,1,1,55,28:51.5,47.668319,-122.355067,0101000020E6100000E338F06AB9965EC0D0251C7A8BD54740,Phinney Ridge view house - sunrise bedroom,USD,nightly
17608455,10087675,Entire home/apt,"Seattle, WA, United States",37,5,4,2,1,99,03:34.0,47.673079,-122.303433,0101000020E6100000BDE13E726B935EC0EC4FE27327D64740,Peaceful woodland refuge next to Ravenna Park.,USD,nightly
17610590,37265715,Entire home/apt,"Seattle, WA, United States",102,5,6,3,2.5,268,36:11.4,47.628213,-122.362313,0101000020E61000009A7ADD2230975EC006F6984869D04740,Seattle Getaway,USD,nightly
17611308,5468952,Entire home/apt,"Seattle, WA, United States",20,5,4,1,1,199,00:03.8,47.609993,-122.343691,0101000020E61000007E3B8908FF955EC0FCE4284014CE4740,Seattle Luxury Waterfront Condo with Balcony,USD,nightly
17612803,26475960,Private room,"Seattle, WA, United States",54,4.5,2,1,1,46,59:51.4,47.669699,-122.285783,0101000020E61000002DB0C7444A925EC0FB9463B2B8D54740,Private Bedroom King Size Bed,USD,nightly
