"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
695,269.176014683162,"No barrel",0,21801,"No home garden",3,75.411875,"Bexar",2018,0,1
697,256.346535054754,"No barrel",0,23658,"No home garden",6,71.5465625,"Bexar",2018,0,1
699,249.463889483824,"No barrel",0,28641,"Home garden",7,63.0021875,"Bexar",2018,0,1
701,283.271722393828,"No barrel",0,26698,"No home garden",5,58.73,"Bexar",2018,0,1
702,217.301640803,"No barrel",0,16131,"No home garden",5,59.136875,"Bexar",2018,0,1
703,270.216553201264,"No barrel",0,8616,"No home garden",4,68.2915625,"Bexar",2018,0,1
704,224.357167574038,"No barrel",0,11635,"No home garden",8,73.1740625,"Bexar",2018,0,1
705,241.334386551592,"No barrel",0,18597,"No home garden",6,64.019375,"Bexar",2018,0,1
707,219.04412588128,"No barrel",0,29860,"No home garden",5,53.6440625,"Bexar",2018,0,1
708,220.506057024507,"No barrel",0,12764,"No home garden",2,71.9534375,"Bexar",2018,0,1
711,232.584737017264,"No barrel",0,22392,"No home garden",6,62.79875,"Bexar",2018,0,1
715,251.513415229916,"No barrel",0,22116,"No home garden",2,73.5809375,"Bexar",2018,0,1
716,306.044105955141,"No barrel",0,25170,"No home garden",5,78.0565625,"Bexar",2018,0,1
717,261.816567882109,"No barrel",0,14256,"No home garden",3,69.9190625,"Bexar",2018,0,1
718,226.881829940299,"No barrel",0,12241,"No home garden",2,60.9678125,"Bexar",2018,0,1
720,198.01314282104,"No barrel",0,8628,"No home garden",8,69.5121875,"Bexar",2018,0,1
725,205.159697685178,"No barrel",0,6524,"No home garden",7,67.274375,"Bexar",2018,0,1
727,205.556367055601,"No barrel",0,10092,"No home garden",7,74.19125,"Bexar",2018,0,1
729,260.901113148158,"No barrel",0,20696,"Home garden",9,70.1225,"Bexar",2018,0,1
732,236.948712460486,"No barrel",0,23055,"No home garden",6,72.970625,"Bexar",2018,0,1
733,227.396105340761,"No barrel",0,15432,"No home garden",5,68.6984375,"Bexar",2018,0,1
735,229.852384802869,"No barrel",0,11226,"No home garden",3,76.6325,"Bexar",2018,0,1
737,224.351468212791,"No barrel",0,25515,"No home garden",5,67.68125,"Bexar",2018,0,1
741,195.801886456238,"No barrel",0,2268,"No home garden",8,64.42625,"Bexar",2018,0,1
742,248.136216353561,"No barrel",0,24530,"Home garden",9,56.8990625,"Bexar",2018,0,1
743,283.562409754992,"No barrel",0,23996,"No home garden",5,72.56375,"Bexar",2018,0,1
746,250.203591945299,"No barrel",0,19855,"No home garden",5,67.274375,"Bexar",2018,0,1
747,225.593939295941,"No barrel",0,16480,"No home garden",8,65.24,"Bexar",2018,0,1
748,235.388482777914,"No barrel",0,17797,"No home garden",6,61.578125,"Bexar",2018,0,1
749,281.531937675824,"No barrel",0,16245,"No home garden",3,72.56375,"Bexar",2018,0,1
751,247.073171412161,"No barrel",0,15371,"No home garden",1,72.156875,"Bexar",2018,0,1
752,235.638542994288,"No barrel",0,19178,"Home garden",8,84.363125,"Bexar",2018,0,1
756,247.899100238056,"No barrel",0,19288,"Home garden",9,78.666875,"Bexar",2018,0,1
757,219.258156711454,"No barrel",0,13130,"No home garden",3,70.1225,"Bexar",2018,0,1
759,255.624023185557,"No barrel",0,15926,"No home garden",3,78.26,"Bexar",2018,0,1
760,276.512735751334,"No barrel",0,12326,"No home garden",4,78.4634375,"Bexar",2018,0,1
761,280.967582949027,"No barrel",0,29719,"No home garden",5,58.9334375,"Bexar",2018,0,1
762,208.434595930162,"No barrel",0,11896,"No home garden",7,58.5265625,"Bexar",2018,0,1
763,259.884588443576,"No barrel",0,26218,"No home garden",3,67.0709375,"Bexar",2018,0,1
764,241.100968355045,"No barrel",0,10377,"No home garden",5,76.4290625,"Bexar",2018,0,1
765,260.78198731191,"No barrel",0,25653,"No home garden",4,72.970625,"Bexar",2018,0,1
766,284.528786832095,"No barrel",0,35489,"Home garden",6,66.05375,"Bexar",2018,0,1
768,279.619538218719,"No barrel",0,24151,"No home garden",3,58.5265625,"Bexar",2018,0,1
769,288.796184819357,"No barrel",0,14933,"No home garden",4,93.9246875,"Bexar",2018,0,1
771,278.73628123126,"No barrel",0,14086,"No home garden",6,83.95625,"Bexar",2018,0,1
772,250.483781007415,"No barrel",0,25814,"Home garden",9,72.970625,"Bexar",2018,0,1
774,295.566742666857,"No barrel",0,17809,"No home garden",2,84.9734375,"Bexar",2018,0,1
776,252.505057880027,"No barrel",0,21940,"No home garden",4,48.7615625,"Bexar",2018,0,1
777,255.315472068167,"No barrel",0,18608,"No home garden",5,63.4090625,"Bexar",2018,0,1
779,250.550170256572,"No barrel",0,29773,"Home garden",9,64.6296875,"Bexar",2018,0,1
780,206.248946233519,"No barrel",0,5527,"No home garden",8,72.970625,"Bexar",2018,0,1
782,262.232006397674,"No barrel",0,21441,"No home garden",6,76.0221875,"Bexar",2018,0,1
784,269.712532709221,"No barrel",0,29818,"No home garden",5,75.005,"Bexar",2018,0,1
788,243.971823994261,"No barrel",0,8374,"No home garden",3,68.901875,"Bexar",2018,0,1
789,284.808627948053,"No barrel",0,30400,"Home garden",8,72.970625,"Bexar",2018,0,1
790,292.045586238259,"No barrel",0,24938,"No home garden",3,79.8875,"Bexar",2018,0,1
793,229.008616045172,"No barrel",0,8918,"No home garden",3,71.75,"Bexar",2018,0,1
794,289.647686653987,"No barrel",0,35741,"Home garden",7,64.833125,"Bexar",2018,0,1
796,273.281694815401,"No barrel",0,32639,"No home garden",3,55.881875,"Bexar",2018,0,1
799,205.2433970969,"No barrel",0,7661,"No home garden",9,65.8503125,"Bexar",2018,0,1
803,258.667663682159,"No barrel",0,32699,"Home garden",5,53.440625,"Bexar",2018,0,1
804,262.570405448074,"No barrel",0,27322,"No home garden",5,69.1053125,"Bexar",2018,0,1
807,222.885419274068,"No barrel",0,15209,"No home garden",5,63.0021875,"Bexar",2018,0,1
808,253.89552811165,"No barrel",0,20153,"No home garden",6,67.68125,"Bexar",2018,0,1
809,272.360379205209,"No barrel",0,30153,"Home garden",9,69.9190625,"Bexar",2018,0,1
810,184.43286494367,"No barrel",0,4565,"No home garden",8,72.156875,"Bexar",2018,0,1
811,249.227610156181,"No barrel",0,19301,"No home garden",5,57.509375,"Bexar",2018,0,1
812,217.107558223234,"No barrel",0,9641,"No home garden",6,70.529375,"Bexar",2018,0,1
815,183.935287124756,"No barrel",0,11515,"No home garden",7,49.9821875,"Bexar",2018,0,1
819,263.864829155959,"No barrel",0,36793,"Home garden",5,58.73,"Bexar",2018,0,1
820,227.425079223385,"No barrel",0,13357,"No home garden",6,61.3746875,"Bexar",2018,0,1
821,213.567670711025,"No barrel",0,9571,"No home garden",4,54.8646875,"Bexar",2018,0,1
822,252.110755817911,"No barrel",0,21392,"No home garden",5,72.156875,"Bexar",2018,0,1
823,218.214794864887,"No barrel",0,12552,"No home garden",3,59.136875,"Bexar",2018,0,1
825,277.96585131428,"No barrel",0,26390,"No home garden",3,77.039375,"Bexar",2018,0,1
827,253.040533446345,"No barrel",0,16352,"No home garden",2,83.95625,"Bexar",2018,0,1
828,234.03087663024,"No barrel",0,578,"No home garden",9,74.19125,"Bexar",2018,0,1
829,185.477749747941,"No barrel",0,8083,"No home garden",5,49.5753125,"Bexar",2018,0,1
830,248.231523815498,"No barrel",0,18242,"No home garden",7,67.8846875,"Bexar",2018,0,1
831,248.131862064135,"No barrel",0,6713,"No home garden",3,79.07375,"Bexar",2018,0,1
838,257.283041850117,"No barrel",0,16241,"No home garden",2,72.970625,"Bexar",2018,0,1
839,248.593143719212,"No barrel",0,21985,"No home garden",5,64.6296875,"Bexar",2018,0,1
841,291.760515747744,"No barrel",0,37833,"No home garden",3,73.5809375,"Bexar",2018,0,1
842,229.027463780277,"No barrel",0,22754,"No home garden",6,53.440625,"Bexar",2018,0,1
844,245.831706174706,"No barrel",0,15540,"No home garden",3,71.75,"Bexar",2018,0,1
845,245.983396239809,"No barrel",0,9884,"No home garden",8,63.0021875,"Bexar",2018,0,1
847,208.564788242218,"No barrel",0,26702,"No home garden",6,53.2371875,"Bexar",2018,0,1
849,220.068634015509,"No barrel",0,20895,"No home garden",4,58.5265625,"Bexar",2018,0,1
854,225.060570152209,"No barrel",0,25703,"Home garden",7,51.40625,"Bexar",2018,0,1
856,248.612618481908,"No barrel",0,15338,"No home garden",2,63.6125,"Bexar",2018,0,1
858,282.009067587426,"No barrel",0,18632,"No home garden",3,71.1396875,"Bexar",2018,0,1
859,292.231410852391,"No barrel",0,19158,"No home garden",6,81.3115625,"Bexar",2018,0,1
861,265.921597405185,"No barrel",0,27697,"No home garden",3,68.495,"Bexar",2018,0,1
863,259.59518290355,"No barrel",0,33517,"No home garden",3,71.1396875,"Bexar",2018,0,1
864,204.369595954802,"No barrel",0,17735,"No home garden",6,55.2715625,"Bexar",2018,0,1
867,256.886897111436,"No barrel",0,23914,"No home garden",2,61.578125,"Bexar",2018,0,1
868,289.387502309116,"No barrel",0,25087,"No home garden",4,86.3975,"Bexar",2018,0,1
870,203.484967779139,"No barrel",0,14487,"No home garden",6,69.1053125,"Bexar",2018,0,1
875,249.193621762623,"No barrel",0,12188,"No home garden",3,64.42625,"Bexar",2018,0,1
877,213.578868681031,"No barrel",0,21270,"No home garden",5,66.6640625,"Bexar",2018,0,1
879,252.74124926392,"No barrel",0,11058,"No home garden",5,78.26,"Bexar",2018,0,1
880,262.938926128873,"No barrel",0,12646,"No home garden",2,75.005,"Bexar",2018,0,1
882,221.471302601935,"No barrel",0,26503,"No home garden",5,47.3375,"Bexar",2018,0,1
884,241.063740335752,"No barrel",0,8725,"No home garden",5,72.970625,"Bexar",2018,0,1
887,228.320251475805,"No barrel",0,10678,"No home garden",5,81.108125,"Bexar",2018,0,1
888,198.594008776592,"No barrel",0,2978,"No home garden",4,68.495,"Bexar",2018,0,1
889,292.322692940029,"No barrel",0,28048,"No home garden",2,67.274375,"Bexar",2018,0,1
890,221.412161359101,"No barrel",0,12284,"No home garden",6,75.411875,"Bexar",2018,0,1
893,231.927787105783,"No barrel",0,6166,"No home garden",4,62.1884375,"Bexar",2018,0,1
895,153.192625399434,"No barrel",0,4366,"No home garden",5,54.0509375,"Bexar",2018,0,1
896,279.251901214003,"No barrel",0,27298,"No home garden",4,72.56375,"Bexar",2018,0,1
897,258.467648620752,"No barrel",0,27593,"No home garden",4,67.68125,"Bexar",2018,0,1
898,236.433431554804,"No barrel",0,23223,"Home garden",8,61.985,"Bexar",2018,0,1
901,241.721969494229,"No barrel",0,20615,"No home garden",3,85.58375,"Bexar",2018,0,1
902,279.692406918826,"No barrel",0,18907,"No home garden",5,78.666875,"Bexar",2018,0,1
903,279.900779972454,"No barrel",0,27026,"No home garden",5,81.108125,"Bexar",2018,0,1
906,248.641995364499,"No barrel",0,25381,"Home garden",8,64.42625,"Bexar",2018,0,1
908,211.428948797471,"No barrel",0,12150,"No home garden",4,64.6296875,"Bexar",2018,0,1
909,317.023292652095,"No barrel",0,34972,"No home garden",5,87.618125,"Bexar",2018,0,1
910,270.441888505495,"No barrel",0,17830,"No home garden",5,77.2428125,"Bexar",2018,0,1
912,277.554328616994,"No barrel",0,25252,"No home garden",2,75.005,"Bexar",2018,0,1
913,250.935654018041,"No barrel",0,30511,"No home garden",5,63.6125,"Bexar",2018,0,1
915,280.63511598233,"No barrel",0,37873,"Home garden",6,67.4778125,"Bexar",2018,0,1
916,230.314370167532,"No barrel",0,6850,"No home garden",3,70.3259375,"Bexar",2018,0,1
917,256.626433097976,"No barrel",0,20854,"No home garden",4,79.8875,"Bexar",2018,0,1
920,277.127496283033,"No barrel",0,16453,"No home garden",5,82.1253125,"Bexar",2018,0,1
921,263.491372896583,"No barrel",0,27924,"Home garden",8,72.56375,"Bexar",2018,0,1
923,249.42515520387,"No barrel",0,13827,"No home garden",7,65.8503125,"Bexar",2018,0,1
924,193.054231646151,"No barrel",0,4359,"No home garden",5,60.3575,"Bexar",2018,0,1
925,274.994487593654,"No barrel",0,20532,"No home garden",6,77.853125,"Bexar",2018,0,1
926,256.535880982823,"No barrel",0,22026,"No home garden",7,71.343125,"Bexar",2018,0,1
927,310.105459169164,"No barrel",0,29683,"No home garden",5,76.6325,"Bexar",2018,0,1
928,213.993381444996,"No barrel",0,27614,"Home garden",8,47.3375,"Bexar",2018,0,1
929,221.44401678192,"No barrel",0,12226,"No home garden",6,72.56375,"Bexar",2018,0,1
930,233.097539650747,"No barrel",0,19558,"No home garden",7,68.6984375,"Bexar",2018,0,1
931,258.637820292199,"No barrel",0,27282,"Home garden",7,66.460625,"Bexar",2018,0,1
933,245.715402361541,"No barrel",0,7607,"No home garden",5,65.646875,"Bexar",2018,0,1
934,239.345971218267,"No barrel",0,21544,"No home garden",5,62.5953125,"Bexar",2018,0,1
935,213.248453872868,"No barrel",0,21946,"No home garden",5,42.455,"Bexar",2018,0,1
937,182.352112622461,"No barrel",0,4683,"No home garden",8,56.4921875,"Bexar",2018,0,1
938,240.263751761542,"No barrel",0,22359,"No home garden",2,56.695625,"Bexar",2018,0,1
939,192.517810282759,"No barrel",0,12169,"No home garden",7,65.4434375,"Bexar",2018,0,1
940,255.783353384852,"No barrel",0,15785,"No home garden",5,70.7328125,"Bexar",2018,0,1
942,267.076298489271,"No barrel",0,20226,"No home garden",4,67.8846875,"Bexar",2018,0,1
946,230.949150316309,"No barrel",0,12906,"No home garden",3,83.7528125,"Bexar",2018,0,1
948,273.890424578485,"No barrel",0,27276,"No home garden",5,73.5809375,"Bexar",2018,0,1
949,273.041444761708,"No barrel",0,31045,"Home garden",6,72.156875,"Bexar",2018,0,1
950,232.265631002781,"No barrel",0,10496,"No home garden",2,72.7671875,"Bexar",2018,0,1
953,258.408829461077,"No barrel",0,25363,"No home garden",4,53.03375,"Bexar",2018,0,1
959,260.779816948587,"No barrel",0,26491,"No home garden",5,62.5953125,"Bexar",2018,0,1
960,218.41797847752,"No barrel",0,23302,"Home garden",7,50.3890625,"Bexar",2018,0,1
961,235.063559385147,"No barrel",0,13099,"No home garden",4,70.529375,"Bexar",2018,0,1
962,211.855956404552,"No barrel",0,14754,"No home garden",6,68.495,"Bexar",2018,0,1
966,193.33136430483,"No barrel",0,3360,"No home garden",4,43.26875,"Bexar",2018,0,1
968,222.117386753512,"No barrel",0,19659,"No home garden",4,56.4921875,"Bexar",2018,0,1
969,251.667143629941,"No barrel",0,22487,"No home garden",6,61.985,"Bexar",2018,0,1
970,240.525273666679,"No barrel",0,31642,"Home garden",6,64.6296875,"Bexar",2018,0,1
971,218.767430834417,"No barrel",0,5483,"No home garden",7,85.58375,"Bexar",2018,0,1
972,204.777541808707,"No barrel",0,4027,"No home garden",7,82.735625,"Bexar",2018,0,1
973,236.718411462561,"No barrel",0,16348,"Home garden",9,71.343125,"Bexar",2018,0,1
975,228.467656062414,"No barrel",0,19340,"No home garden",6,74.19125,"Bexar",2018,0,1
976,238.361067773578,"No barrel",0,13720,"No home garden",3,71.343125,"Bexar",2018,0,1
977,194.114983331617,"No barrel",0,14670,"No home garden",7,56.28875,"Bexar",2018,0,1
978,256.92694200316,"No barrel",0,16959,"No home garden",2,72.7671875,"Bexar",2018,0,1
980,182.557704738126,"No barrel",0,8522,"No home garden",6,58.73,"Bexar",2018,0,1
981,243.104398170947,"No barrel",0,9612,"No home garden",8,83.549375,"Bexar",2018,0,1
983,221.799440273606,"No barrel",0,16063,"No home garden",7,64.833125,"Bexar",2018,0,1
984,200.777765913639,"No barrel",0,18987,"No home garden",7,50.185625,"Bexar",2018,0,1
986,210.740122210858,"No barrel",0,18632,"No home garden",5,59.54375,"Bexar",2018,0,1
987,231.651911086005,"No barrel",0,11631,"No home garden",8,72.156875,"Bexar",2018,0,1
989,263.848460208452,"No barrel",0,23338,"No home garden",6,76.0221875,"Bexar",2018,0,1
990,249.975049604281,"No barrel",0,17410,"No home garden",3,70.93625,"Bexar",2018,0,1
991,208.138949140874,"No barrel",0,9499,"No home garden",3,53.03375,"Bexar",2018,0,1
992,238.775580763093,"No barrel",0,21726,"No home garden",5,63.4090625,"Bexar",2018,0,1
994,247.748903757973,"No barrel",0,15905,"No home garden",5,72.970625,"Bexar",2018,0,1
996,223.732756306367,"No barrel",0,5754,"No home garden",7,61.578125,"Bexar",2018,0,1
998,251.872390753601,"No barrel",0,32157,"No home garden",5,69.9190625,"Bexar",2018,0,1
1000,269.815992036769,"No barrel",0,24143,"No home garden",3,80.4978125,"Bexar",2018,0,1
1001,275.636610162132,"No barrel",0,17332,"No home garden",5,88.2284375,"Bexar",2018,0,1
1002,254.010721863018,"No barrel",0,24896,"Home garden",7,64.2228125,"Bexar",2018,0,1
1003,214.465372888791,"No barrel",0,25760,"No home garden",6,64.42625,"Bexar",2018,0,1
1004,212.658606996267,"No barrel",0,30962,"No home garden",5,41.64125,"Bexar",2018,0,1
1006,228.915171924472,"No barrel",0,3750,"No home garden",4,80.70125,"Bexar",2018,0,1
1008,252.325608852392,"No barrel",0,31372,"No home garden",5,65.0365625,"Bexar",2018,0,1
1010,240.728516311293,"No barrel",0,12614,"No home garden",6,83.1425,"Bexar",2018,0,1
1011,215.072631655072,"No barrel",0,14330,"Home garden",9,55.6784375,"Bexar",2018,0,1
1013,308.236208331419,"No barrel",0,29188,"Home garden",6,71.9534375,"Bexar",2018,0,1
1017,231.544190668292,"No barrel",0,14733,"No home garden",8,65.646875,"Bexar",2018,0,1
1018,291.09704118764,"No barrel",0,33228,"No home garden",1,69.5121875,"Bexar",2018,0,1
1021,236.162650605489,"No barrel",0,21669,"No home garden",6,71.9534375,"Bexar",2018,0,1
1022,199.35415749899,"No barrel",0,20772,"Home garden",8,52.4234375,"Bexar",2018,0,1
1023,223.628407437835,"No barrel",0,15157,"No home garden",7,59.136875,"Bexar",2018,0,1
1025,256.110753273951,"No barrel",0,29757,"No home garden",6,62.5953125,"Bexar",2018,0,1
1026,280.439339278597,"No barrel",0,13091,"No home garden",3,67.274375,"Bexar",2018,0,1
1028,242.741740650796,"No barrel",0,16371,"No home garden",2,64.833125,"Bexar",2018,0,1
1029,272.208180476166,"No barrel",0,12828,"No home garden",4,76.225625,"Bexar",2018,0,1
1030,231.993406969948,"No barrel",0,9805,"No home garden",5,79.8875,"Bexar",2018,0,1
1033,231.166401517036,"No barrel",0,23136,"No home garden",4,61.578125,"Bexar",2018,0,1
1034,318.307733670088,"No barrel",0,28484,"No home garden",4,89.8559375,"Bexar",2018,0,1
1035,232.830284628626,"No barrel",0,17080,"No home garden",6,63.6125,"Bexar",2018,0,1
1037,248.683626810801,"No barrel",0,27992,"Home garden",9,76.4290625,"Bexar",2018,0,1
1040,279.893154742136,"No barrel",0,29605,"No home garden",4,66.2571875,"Bexar",2018,0,1
1042,213.162306456629,"No barrel",0,12591,"No home garden",4,70.7328125,"Bexar",2018,0,1
1043,210.735184026274,"No barrel",0,6119,"No home garden",5,62.5953125,"Bexar",2018,0,1
1044,209.697483155712,"No barrel",0,13450,"No home garden",6,55.6784375,"Bexar",2018,0,1
1048,234.753023385182,"No barrel",0,16159,"No home garden",4,52.8303125,"Bexar",2018,0,1
1049,225.933963773387,"No barrel",0,16741,"No home garden",7,55.6784375,"Bexar",2018,0,1
1053,177.922083961976,"No barrel",0,7027,"No home garden",5,58.1196875,"Bexar",2018,0,1
1054,222.409649204792,"No barrel",0,10845,"No home garden",5,61.7815625,"Bexar",2018,0,1
1056,249.071947561299,"No barrel",0,21747,"No home garden",4,62.391875,"Bexar",2018,0,1
1057,295.940606136123,"No barrel",0,35464,"No home garden",2,67.68125,"Bexar",2018,0,1
1059,207.642948764849,"No barrel",0,10715,"No home garden",8,70.3259375,"Bexar",2018,0,1
1060,276.448478136178,"No barrel",0,20218,"No home garden",5,84.9734375,"Bexar",2018,0,1
1061,242.569687155856,"No barrel",0,5469,"No home garden",5,85.990625,"Bexar",2018,0,1
1062,309.163604825176,"No barrel",0,38515,"No home garden",3,73.9878125,"Bexar",2018,0,1
1064,193.530269982778,"No barrel",0,812,"No home garden",4,65.0365625,"Bexar",2018,0,1
1065,246.248713592702,"No barrel",0,30257,"Home garden",7,67.68125,"Bexar",2018,0,1
1067,308.117600451591,"No barrel",0,33649,"Home garden",5,85.7871875,"Bexar",2018,0,1
1068,236.276466632596,"No barrel",0,16589,"No home garden",3,68.901875,"Bexar",2018,0,1
1070,208.62765139742,"No barrel",0,18831,"Home garden",8,64.42625,"Bexar",2018,0,1
1072,256.826731763968,"No barrel",0,14172,"No home garden",2,75.81875,"Bexar",2018,0,1
1073,242.046615250068,"No barrel",0,18390,"No home garden",8,68.901875,"Bexar",2018,0,1
