"as_of_year","respondent_id","agency_name","agency_abbr","agency_code","loan_type_name","loan_type","loan_purpose_name","loan_purpose","owner_occupancy_name","owner_occupancy","preapproval_name","preapproval","action_taken_name","state_abbr","applicant_ethnicity_name","applicant_ethnicity","co_applicant_ethnicity_name","co_applicant_ethnicity","applicant_race_name_1","applicant_race_1","co_applicant_race_name_1","co_applicant_race_1","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","FL","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Male",1,"Female",2,126,5620,26.8299999237061,59800,109.980003356934,1358,2254
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,48,5345,69.0400009155273,51600,57.6500015258789,990,2072
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,NA,5252,9.27000045776367,65800,119.339996337891,1654,1982
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MD","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,56,4735,27.4799995422363,91100,102.019996643066,1308,1577
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,102,4981,25.1399993896484,65600,187.449996948242,1481,1587
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","GA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,50,2729,19.0499992370605,46500,106.23999786377,517,1226
2017,"0000852320","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,74,10460,25.6700000762939,67700,136.929992675781,3011,3321
2017,"0000856748","Federal Reserve System","FRS",2,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","AR","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,47,5246,4.30999994277954,54400,105.430000305176,2053,3086
2017,"0000877154","Federal Reserve System","FRS",2,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,86,8738,21.5699996948242,58000,146.699996948242,2311,2958
2017,"0000915878","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,133,4197,1.83000004291534,67900,141.330001831055,1297,1398
2017,"0000915878","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","FL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,96,4991,40.810001373291,61900,102.849998474121,1659,2358
2017,"0000917742","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,170,1479,45.3699989318848,77500,190.070007324219,332,498
2017,"0000917742","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","MN","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,37,4720,23.0100002288818,89800,118.300003051758,1535,1604
2017,"0000917742","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WI","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,251,16909,11.4700002670288,68800,140.690002441406,4779,5306
2017,"0000917742","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,121,4089,81.5400009155273,77500,62.2599983215332,364,1211
2017,"0000917742","Consumer Financial Protection Bureau","CFPB",9,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,NA,1901,36.1399993896484,63200,73.8099975585938,547,825
2017,"0000933975","Federal Reserve System","FRS",2,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","UT","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,208,5067,8.32999992370605,60200,142.619995117188,1324,1495
2017,"0000959395","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","CA","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,123,4682,34.9000015258789,85600,151.570007324219,1368,1559
2017,"0000991340","Federal Reserve System","FRS",2,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,70,5252,6.84999990463257,57300,129.360000610352,1701,1965
2017,"0001097267","Federal Reserve System","FRS",2,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,125,9291,38.2599983215332,59100,179.050003051758,2663,3063
2017,"0001187001","Federal Reserve System","FRS",2,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OK","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,80,4817,21.8999996185303,66600,112.199996948242,1314,1842
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,74,5337,35.4300003051758,67700,70.4800033569336,1060,2005
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,88,4951,36.5,67700,60.8499984741211,1063,1787
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,39,3618,15.3999996185303,60400,96.8300018310547,953,1707
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,54,3223,29.1299991607666,67700,71.9100036621094,1017,1426
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"Black or African American",3,"White",5,"Male",1,"Female",2,101,736,59.9199981689453,67700,106.480003356934,167,232
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,63,3468,19.9300003051758,56000,124.5,1268,1427
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,39,2798,78.8399963378906,48700,84.7799987792969,762,1356
2017,"0001189117","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,64,8512,21.6900005340576,80200,83.2699966430664,2596,3232
2017,"0001447639","Federal Reserve System","FRS",2,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,104,14761,91.879997253418,45300,139.130004882812,3439,4222
2017,"0001842065","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","IL","Hispanic or Latino",1,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Female",2,"No co-applicant",5,32,5884,50.5299987792969,77500,90.4400024414062,1562,1509
2017,"0001842065","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","IL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,26,2770,46.0999984741211,84400,96.9100036621094,930,1039
2017,"0002489805","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","GA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,1399,3703,41.4300003051758,69200,156.240005493164,988,1455
2017,"0002590037","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MO","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Female",2,67,5254,12.0299997329712,74600,112.419998168945,1602,1930
2017,"0002590037","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","AZ","Not Hispanic or Latino",2,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,228,5001,34.7700004577637,66200,167.160003662109,1208,1444
2017,"0002652092","Federal Reserve System","FRS",2,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","VA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,43,4292,12.1599998474121,68100,88.370002746582,1256,1759
2017,"0002668598","Federal Reserve System","FRS",2,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,127,5466,2.98000001907349,65700,87.6800003051758,1788,2490
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Female",2,"Female",2,NA,3398,10.8299999237061,73600,107.169998168945,895,1330
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Female",2,"Male",1,55,5126,6.26000022888184,65600,111.629997253418,1775,1999
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,77,4528,76.9400024414062,80200,32.3899993896484,116,884
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,100,3200,4.21999979019165,65600,130.860000610352,948,1150
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,225,4621,7.15999984741211,68400,218.039993286133,1430,1444
2017,"0002712969","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,54,7077,5.48000001907349,57600,129,2209,2799
