"","loan","village","religion","roof","rooms","beds","electricity","ownership","leader","degree_z"
"46220",0,"46","hindu","sheet",3,1,1,"RENTED",0,-0.958013557661836
"46221",0,"46","islam","sheet",3,1,1,"RENTED",1,-1.21988223941377
"46222",0,"46","hindu","sheet",2,3,1,"OWNED",0,-0.565210535033936
"46223",0,"46","hindu","tile",2,1,1,"OWNED",0,0.35132985109783
"46224",0,"46","hindu","tile",2,0,1,"OWNED",1,-0.303341853282003
"46225",0,"46","hindu","sheet",2,0,1,"OWNED",0,0.0894611693458965
"46226",0,"46","hindu","tile",2,0,1,"OWNED",0,1.2678702372296
"46227",0,"46","hindu","stone",3,0,1,"OWNED",0,-0.43427619415797
"46228",0,"46","hindu","sheet",2,0,0,"RENTED",0,-0.958013557661836
"46229",0,"46","hindu","sheet",2,2,1,"RENTED",0,-0.696144875909903
"46230",0,"46","hindu","sheet",1,1,1,"OWNED",0,1.2678702372296
"46231",0,"46","hindu","sheet",2,0,0,"RENTED",0,-1.0889478985378
"46232",0,"46","hindu","sheet",2,2,1,"OWNED",0,1.00600155547766
"46233",0,"46","hindu","tile",2,1,1,"OWNED",0,-1.0889478985378
"46234",0,"46","hindu","sheet",1,0,1,"OWNED",0,0.744132873725729
"46235",0,"46","hindu","sheet",4,1,1,"OWNED",0,-0.172407512406037
"46236",0,"46","hindu","rcc",1,1,1,"OWNED",0,-0.303341853282003
"46237",0,"46","hindu","sheet",2,1,1,"OWNED",0,0.613198532849763
"46238",0,"46","hindu","rcc",5,3,1,"OWNED",0,0.875067214601696
"46239",0,"46","islam","tile",2,0,1,"OWNED",0,0.482264191973796
"46240",0,"46","islam","sheet",4,2,1,"OWNED",0,1.39880457810556
"46241",0,"46","hindu","tile",3,0,1,"OWNED",0,0.35132985109783
"46242",0,"46","hindu","tile",6,1,1,"OWNED",0,1.66067325985749
"46243",0,"46","hindu","rcc",2,1,1,"OWNED",0,-0.565210535033936
"46244",0,"46","hindu","sheet",2,0,1,"RENTED",0,-1.21988223941377
"46245",0,"46","hindu","rcc",4,2,1,"OWNED",0,0.0894611693458965
"46246",0,"46","hindu","tile",2,0,1,"OWNED",0,0.0894611693458965
"46247",0,"46","hindu","sheet",2,1,1,"OWNED",0,0.875067214601696
"46248",0,"46","hindu","sheet",4,1,1,"OWNED",0,-0.958013557661836
"46249",0,"46","hindu","sheet",2,0,1,"OWNED",0,-0.565210535033936
"46250",0,"46","hindu","sheet",1,0,1,"OWNED",0,-1.21988223941377
"46251",0,"46","hindu","sheet",1,0,1,"OWNED",0,-0.43427619415797
"46252",0,"46","hindu","sheet",2,1,1,"OWNED",1,-0.696144875909903
"46253",0,"46","hindu","sheet",1,1,1,"RENTED",0,-0.696144875909903
"46254",0,"46","hindu","tile",1,1,1,"RENTED",0,-0.958013557661836
"46255",0,"46","hindu","tile",1,1,1,"OWNED",0,-1.0889478985378
"46256",0,"46","islam","sheet",1,0,1,"OWNED",0,-1.0889478985378
"46257",0,"46","hindu","sheet",2,0,1,"OWNED",0,-1.0889478985378
"46258",0,"46","hindu","stone",3,2,1,"OWNED",0,-0.43427619415797
"46259",0,"46","islam","stone",4,3,1,"OWNED",0,-0.827079216785869
"46260",0,"46","hindu","sheet",1,1,1,"RENTED",0,-0.696144875909903
"46261",0,"46","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"46262",0,"46","islam","rcc",2,2,1,"OWNED",0,-1.21988223941377
"47001",0,"47","hindu","rcc",2,2,1,"OWNED",0,-0.172407512406037
"47002",0,"47","hindu","rcc",3,0,1,"OWNED",0,-0.696144875909903
"47003",0,"47","hindu","rcc",2,0,1,"OWNED",0,-1.21988223941377
"47004",0,"47","hindu","tile",3,1,1,"OWNED",0,-1.0889478985378
"47005",1,"47","hindu","rcc",4,1,1,"OWNED",0,-0.04147317153007
"47006",0,"47","hindu","rcc",3,2,1,"OWNED",1,1.39880457810556
"47007",0,"47","hindu","rcc",3,1,1,"OWNED",0,0.744132873725729
"47008",0,"47","hindu","tile",2,0,0,"OWNED",0,-0.565210535033936
"47009",0,"47","hindu","rcc",2,2,1,"OWNED",0,-0.04147317153007
"47010",1,"47","hindu","sheet",4,3,1,"OWNED",0,1.13693589635363
"47011",0,"47","hindu","sheet",2,0,1,"OWNED",0,1.92254194160943
"47012",0,"47","hindu","rcc",3,3,1,"OWNED",0,2.70814798686523
"47013",0,"47","hindu","tile",2,0,1,"OWNED",0,0.744132873725729
"47014",1,"47","hindu","tile",3,0,1,"OWNED",0,0.613198532849763
"47015",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.696144875909903
"47016",0,"47","hindu","rcc",2,1,1,"OWNED",0,-0.303341853282003
"47017",1,"47","hindu","sheet",2,0,1,"OWNED",0,-0.43427619415797
"47018",1,"47","hindu","rcc",2,0,1,"OWNED",0,-0.303341853282003
"47019",1,"47","hindu","rcc",2,1,1,"OWNED",0,0.0894611693458965
"47020",0,"47","hindu","tile",2,0,0,"OWNED",0,-1.21988223941377
"47021",0,"47","hindu","rcc",2,2,1,"OWNED",0,0.0894611693458965
"47022",0,"47","hindu","tile",2,0,1,"OWNED",1,-0.303341853282003
"47023",0,"47","hindu","tile",2,0,1,"OWNED",0,1.2678702372296
"47024",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"47025",0,"47","hindu","sheet",3,0,1,"OWNED",0,-0.696144875909903
"47026",1,"47","hindu","rcc",3,3,1,"OWNED",0,1.00600155547766
"47027",0,"47","hindu","tile",1,0,0,"OWNED",0,-0.696144875909903
"47028",0,"47","hindu","tile",3,1,1,"OWNED",1,-0.958013557661836
"47029",0,"47","hindu","rcc",5,2,1,"OWNED",0,-0.827079216785869
"47030",0,"47","hindu","sheet",4,2,1,"OWNED",0,0.613198532849763
"47031",0,"47","hindu","tile",2,2,1,"OWNED",0,0.35132985109783
"47032",1,"47","hindu","tile",2,2,1,"OWNED",0,-0.696144875909903
"47033",0,"47","hindu","tile",2,2,1,"OWNED",0,0.875067214601696
"47034",0,"47","hindu","sheet",2,0,1,"GOVERNMENT",0,-1.0889478985378
"47035",0,"47","hindu","tile",3,0,0,"OWNED",0,-0.958013557661836
"47036",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.303341853282003
"47037",0,"47","hindu","tile",3,0,1,"OWNED",0,0.744132873725729
"47038",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.172407512406037
"47039",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.958013557661836
"47040",0,"47","hindu","sheet",1,0,1,"OWNED",0,-0.958013557661836
"47041",0,"47","hindu","sheet",2,0,1,"OWNED",0,0.35132985109783
"47042",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.565210535033936
"47043",0,"47","hindu","sheet",1,0,1,"OWNED",0,-0.958013557661836
"47044",0,"47","hindu","tile",0,0,0,"SHARE_OWNED",0,-0.827079216785869
"47045",0,"47","hindu","tile",2,0,1,"OWNED",0,1.13693589635363
"47046",1,"47","hindu","rcc",1,0,1,"SHARE_OWNED",0,-0.827079216785869
"47047",0,"47","hindu","rcc",2,2,1,"OWNED",1,2.05347628248539
"47048",0,"47","hindu","rcc",2,2,1,"OWNED",1,0.220395510221863
"47049",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.696144875909903
"47050",0,"47","hindu","sheet",1,0,1,"OWNED",0,0.35132985109783
"47051",0,"47","hindu","sheet",4,3,1,"OWNED",1,0.613198532849763
"47052",0,"47","hindu","stone",4,2,1,"OWNED",0,-0.827079216785869
"47053",0,"47","hindu","sheet",2,1,1,"OWNED",0,-0.172407512406037
"47054",1,"47","hindu","rcc",2,2,1,"OWNED",0,2.05347628248539
"47055",1,"47","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"47056",1,"47","hindu","tile",1,0,1,"OWNED",0,-0.172407512406037
"47057",0,"47","hindu","tile",2,0,1,"OWNED",0,0.875067214601696
"47058",0,"47","hindu","stone",4,2,1,"OWNED",0,-0.303341853282003
"47059",1,"47","hindu","rcc",4,4,1,"OWNED",0,1.79160760073346
"47060",0,"47","hindu","tile",3,1,1,"OWNED",0,2.57721364598926
"47061",1,"47","hindu","sheet",4,0,1,"OWNED",0,-0.172407512406037
"47062",1,"47","hindu","sheet",1,0,1,"OWNED",0,-0.172407512406037
"47063",0,"47","hindu","tile",3,1,1,"OWNED",1,1.39880457810556
"47064",0,"47","hindu","tile",3,1,1,"OWNED",0,1.13693589635363
"47065",0,"47","hindu","tile",2,2,0,"OWNED",0,0.875067214601696
"47066",1,"47","hindu","sheet",4,2,1,"OWNED",0,1.79160760073346
"47067",0,"47","hindu","tile",3,1,1,"OWNED",0,1.2678702372296
"47068",0,"47","hindu","tile",2,0,1,"OWNED",0,0.482264191973796
"47069",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.565210535033936
"47070",0,"47","hindu","tile",2,2,1,"OWNED",0,0.35132985109783
"47071",0,"47","hindu","rcc",3,1,1,"OWNED",0,-0.565210535033936
"47072",1,"47","hindu","rcc",2,0,1,"OWNED",0,-0.04147317153007
"47073",1,"47","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"47074",0,"47","hindu","tile",3,1,1,"OWNED",0,-0.43427619415797
"47075",0,"47","hindu","sheet",3,1,1,"OWNED",0,-0.303341853282003
"47076",0,"47","hindu","rcc",6,5,1,"OWNED",0,0.875067214601696
"47077",0,"47","hindu","stone",4,1,1,"OWNED",0,1.00600155547766
"47078",0,"47","hindu","rcc",2,2,1,"OWNED",0,0.613198532849763
"47079",0,"47","hindu","tile",4,0,1,"OWNED",1,-0.565210535033936
"47080",0,"47","hindu","tile",2,1,1,"OWNED",0,-0.04147317153007
"47081",0,"47","hindu","sheet",3,1,1,"OWNED",1,-0.565210535033936
"47082",0,"47","hindu","tile",2,0,1,"OWNED",0,-1.21988223941377
"47083",0,"47","hindu","rcc",6,2,1,"OWNED",0,-0.565210535033936
"47084",0,"47","hindu","rcc",5,3,1,"OWNED",0,-0.04147317153007
"47085",0,"47","hindu","tile",3,0,1,"OWNED",0,1.2678702372296
"47086",0,"47","hindu","tile",2,0,1,"OWNED",0,-1.21988223941377
"47087",0,"47","hindu","rcc",6,1,1,"OWNED",0,0.482264191973796
"47088",0,"47","hindu","sheet",2,2,1,"OWNED",0,-0.43427619415797
"47089",0,"47","hindu","rcc",4,1,1,"OWNED",0,0.744132873725729
"47090",0,"47","hindu","rcc",2,0,1,"OWNED",0,-0.958013557661836
"47091",0,"47","hindu","rcc",2,0,1,"OWNED",0,-0.696144875909903
"47092",0,"47","hindu","sheet",1,0,1,"OWNED",0,0.613198532849763
"47093",0,"47","hindu","rcc",4,2,1,"OWNED",0,-0.958013557661836
"47094",1,"47","hindu","sheet",2,0,1,"OWNED",1,-1.21988223941377
"47095",0,"47","hindu","tile",2,1,1,"OWNED",1,0.0894611693458965
"47096",0,"47","hindu","sheet",4,2,1,"OWNED",0,0.482264191973796
"47097",0,"47","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"47098",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.172407512406037
"47099",0,"47","hindu","stone",1,0,1,"OWNED",0,1.13693589635363
"47100",0,"47","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"47101",1,"47","hindu","tile",1,0,1,"OWNED",0,1.13693589635363
"47102",1,"47","hindu","tile",3,1,1,"OWNED",0,0.613198532849763
"47103",0,"47","hindu","tile",4,1,1,"OWNED",0,-0.303341853282003
"47104",0,"47","hindu","tile",4,2,1,"OWNED",0,-0.827079216785869
"47105",0,"47","hindu","rcc",3,1,1,"OWNED",0,0.744132873725729
"47106",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.303341853282003
"47107",0,"47","hindu","tile",1,0,1,"OWNED",0,0.482264191973796
"47108",0,"47","hindu","tile",3,1,1,"OWNED",0,-0.04147317153007
"47109",0,"47","hindu","tile",2,0,1,"OWNED",1,-1.21988223941377
"47110",0,"47","hindu","tile",1,0,0,"OWNED",0,-1.21988223941377
"47111",1,"47","hindu","stone",2,3,1,"OWNED",0,-0.827079216785869
"47112",0,"47","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"47113",0,"47","hindu","tile",4,0,1,"OWNED",0,0.744132873725729
"47114",0,"47","hindu","tile",6,2,1,"OWNED",1,0.0894611693458965
"47115",0,"47","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"47116",0,"47","hindu","sheet",1,0,1,"OWNED",0,-0.827079216785869
"47117",0,"47","hindu","stone",3,1,1,"OWNED",0,0.482264191973796
"47118",0,"47","hindu","rcc",2,1,1,"OWNED",0,-0.827079216785869
"47119",1,"47","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"47120",0,"47","hindu","tile",1,0,1,"OWNED",0,0.35132985109783
"47121",0,"47","hindu","stone",4,2,1,"OWNED",0,1.39880457810556
"47122",0,"47","hindu","tile",2,0,0,"OWNED",0,0.35132985109783
"47123",0,"47","hindu","tile",2,1,1,"OWNED",0,-0.43427619415797
"47124",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.303341853282003
"47125",0,"47","hindu","rcc",3,1,1,"OWNED",0,0.482264191973796
"47126",0,"47","hindu","sheet",4,2,1,"OWNED",0,-0.04147317153007
"47127",0,"47","hindu","tile",3,1,1,"OWNED",0,1.2678702372296
"47128",1,"47","hindu","sheet",1,0,1,"OWNED",1,0.0894611693458965
"47129",0,"47","hindu","stone",3,1,1,"OWNED",0,0.220395510221863
"47130",0,"47","hindu","rcc",4,2,1,"OWNED",0,-0.43427619415797
"47131",0,"47","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"47132",1,"47","hindu","sheet",3,2,1,"OWNED",0,0.0894611693458965
"47133",0,"47","hindu","rcc",2,0,1,"OWNED",0,-0.958013557661836
"47134",0,"47","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"47135",0,"47","hindu","sheet",2,1,1,"OWNED",0,-0.958013557661836
"47136",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.565210535033936
"47137",0,"47","hindu","sheet",2,0,1,"OWNED",0,-0.04147317153007
"47138",0,"47","hindu","sheet",1,0,1,"GOVERNMENT",0,-1.0889478985378
"47139",0,"47","hindu","rcc",1,0,1,"SHARE_OWNED",1,-1.21988223941377
"50001",0,"50","hindu","tile",5,2,1,"OWNED",0,-0.827079216785869
"50002",1,"50","hindu","tile",2,1,1,"OWNED",0,1.52973891898153
"50003",0,"50","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"50004",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.958013557661836
"50005",0,"50","hindu","tile",3,0,1,"OWNED",0,1.2678702372296
"50006",0,"50","hindu","sheet",4,1,1,"OWNED",0,-0.827079216785869
"50007",0,"50","hindu","tile",3,2,1,"OWNED",1,1.79160760073346
"50008",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.827079216785869
"50009",0,"50","hindu","tile",2,2,1,"OWNED",0,1.00600155547766
"50010",0,"50","hindu","tile",1,1,1,"OWNED",0,1.39880457810556
"50011",0,"50","hindu","tile",1,1,1,"OWNED",0,0.744132873725729
"50012",0,"50","hindu","sheet",8,5,1,"OWNED",0,2.83908232774119
"50013",0,"50","hindu","tile",2,4,1,"OWNED",0,-0.696144875909903
"50014",0,"50","hindu","sheet",1,1,1,"OWNED",0,1.79160760073346
"50015",0,"50","hindu","thatch",2,0,1,"OWNED",0,-0.827079216785869
"50016",0,"50","hindu","thatch",2,1,1,"OWNED",0,-0.172407512406037
"50017",0,"50","hindu","thatch",2,1,0,"OWNED",0,0.613198532849763
"50018",0,"50","hindu","thatch",2,1,1,"OWNED",0,0.875067214601696
"50019",0,"50","hindu","other",4,2,1,"OWNED",0,-0.696144875909903
"50020",0,"50","hindu","other",3,1,1,"OWNED",0,-0.303341853282003
"50021",0,"50","hindu","tile",1,1,1,"OWNED",0,0.744132873725729
"50022",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.303341853282003
"50023",0,"50","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"50024",0,"50","hindu","other",4,5,1,"OWNED",1,2.18441062336136
"50025",0,"50","hindu","rcc",4,2,1,"OWNED",0,3.10095100949313
"50026",0,"50","hindu","tile",3,2,1,"OWNED",0,2.18441062336136
"50027",0,"50","hindu","tile",3,3,1,"OWNED",0,1.2678702372296
"50028",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.958013557661836
"50029",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"50030",0,"50","hindu","tile",2,2,1,"OWNED",0,-0.303341853282003
"50031",0,"50","hindu","tile",2,1,1,"OWNED",1,2.70814798686523
"50032",1,"50","hindu","rcc",7,3,1,"OWNED",1,-0.696144875909903
"50033",0,"50","hindu","tile",2,1,1,"OWNED",0,2.31534496423733
"50034",0,"50","hindu","tile",4,2,1,"OWNED",0,2.31534496423733
"50035",0,"50","hindu","tile",2,2,1,"OWNED",1,-0.43427619415797
"50036",0,"50","hindu","tile",2,1,1,"OWNED",0,0.875067214601696
"50037",0,"50","hindu","rcc",3,2,1,"OWNED",0,1.00600155547766
"50038",0,"50","hindu","rcc",2,2,1,"OWNED",0,1.79160760073346
"50039",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.565210535033936
"50040",0,"50","hindu","tile",4,2,1,"OWNED",0,-0.565210535033936
"50041",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.172407512406037
"50042",0,"50","hindu","sheet",1,1,1,"OWNED",0,-0.696144875909903
"50043",0,"50","hindu","sheet",2,1,1,"OWNED",0,-0.172407512406037
"50044",0,"50","hindu","sheet",2,1,1,"OWNED",0,-1.21988223941377
"50045",0,"50","hindu","tile",2,2,1,"OWNED",0,2.97001666861716
"50046",0,"50","hindu","rcc",2,2,1,"OWNED",0,2.83908232774119
"50047",0,"50","hindu","sheet",4,1,1,"OWNED",0,-0.696144875909903
"50048",0,"50","hindu","rcc",3,2,1,"OWNED",0,-1.21988223941377
"50049",0,"50","hindu","rcc",5,3,1,"OWNED",0,-0.43427619415797
"50050",0,"50","hindu","tile",2,2,1,"OWNED",0,2.05347628248539
"50051",1,"50","hindu","tile",3,0,1,"OWNED",0,2.31534496423733
"50052",0,"50","hindu","tile",3,1,1,"OWNED",0,1.13693589635363
"50053",0,"50","hindu","sheet",2,1,1,"OWNED",0,-0.04147317153007
"50054",0,"50","hindu","rcc",4,2,1,"OWNED",0,1.39880457810556
"50055",0,"50","hindu","tile",4,1,1,"OWNED",0,0.482264191973796
"50056",0,"50","hindu","tile",5,2,1,"OWNED",0,0.220395510221863
"50057",0,"50","hindu","sheet",3,2,1,"OWNED",0,-1.0889478985378
"50058",0,"50","hindu","rcc",4,2,1,"OWNED",0,1.66067325985749
"50059",0,"50","hindu","rcc",5,2,1,"OWNED",0,1.13693589635363
"50060",0,"50","hindu","tile",3,2,1,"OWNED",0,0.875067214601696
"50061",0,"50","hindu","sheet",3,2,1,"OWNED",0,-0.958013557661836
"50062",0,"50","hindu","sheet",4,2,1,"OWNED",0,0.875067214601696
"50063",1,"50","hindu","sheet",2,1,1,"OWNED",1,-0.958013557661836
"50064",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"50065",0,"50","hindu","sheet",2,0,0,"OWNED",0,1.39880457810556
"50066",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"50067",0,"50","hindu","tile",4,3,0,"OWNED",0,-0.696144875909903
"50068",0,"50","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"50069",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"50070",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"50071",0,"50","hindu","thatch",1,0,0,"OWNED",0,-1.21988223941377
"50072",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.565210535033936
"50073",0,"50","hindu","tile",2,0,1,"OWNED",0,1.66067325985749
"50074",0,"50","hindu","tile",2,0,1,"OWNED",1,2.18441062336136
"50075",0,"50","hindu","rcc",2,3,1,"OWNED",0,1.92254194160943
"50076",0,"50","hindu","sheet",3,2,1,"OWNED",0,0.0894611693458965
"50077",0,"50","hindu","tile",2,1,1,"OWNED",0,1.00600155547766
"50078",0,"50","hindu","sheet",2,1,1,"OWNED",0,0.0894611693458965
"50079",0,"50","hindu","rcc",3,2,1,"OWNED",0,0.0894611693458965
"50080",0,"50","hindu","rcc",4,3,1,"OWNED",0,0.875067214601696
"50081",0,"50","hindu","sheet",2,1,1,"OWNED",1,2.05347628248539
"50082",0,"50","hindu","tile",2,2,1,"OWNED",0,0.220395510221863
"50083",0,"50","hindu","tile",4,2,1,"OWNED",0,-0.958013557661836
"50084",0,"50","hindu","sheet",6,3,1,"OWNED",0,-0.565210535033936
"50085",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"50086",0,"50","hindu","tile",2,1,1,"OWNED",0,-1.0889478985378
"50087",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.04147317153007
"50088",0,"50","hindu","tile",3,2,1,"OWNED",0,1.2678702372296
"50089",0,"50","hindu","tile",4,3,1,"OWNED",0,1.00600155547766
"50090",0,"50","hindu","tile",2,2,1,"RENTED",0,-0.04147317153007
"50091",0,"50","hindu","sheet",6,1,1,"OWNED",0,-0.827079216785869
"50092",0,"50","hindu","tile",3,2,1,"OWNED",0,-0.827079216785869
"50093",0,"50","hindu","rcc",2,2,1,"OWNED",0,1.13693589635363
"50094",0,"50","hindu","sheet",2,1,1,"OWNED",0,-0.958013557661836
"50095",0,"50","hindu","tile",5,1,1,"OWNED",0,1.2678702372296
"50096",0,"50","hindu","thatch",2,0,0,"OWNED",0,-0.172407512406037
"50097",0,"50","hindu","sheet",2,1,1,"OWNED",0,-0.827079216785869
"50098",0,"50","hindu","rcc",4,3,1,"OWNED",0,2.44627930511329
"50099",0,"50","hindu","tile",3,1,1,"OWNED",0,0.875067214601696
"50100",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"50101",0,"50","hindu","tile",1,0,0,"OWNED",0,-1.0889478985378
"50102",0,"50","hindu","sheet",3,2,1,"OWNED",0,0.0894611693458965
"50103",0,"50","hindu","rcc",7,3,1,"OWNED",0,1.00600155547766
"50104",0,"50","hindu","tile",2,1,1,"OWNED",0,0.744132873725729
"50105",1,"50","hindu","sheet",2,1,1,"OWNED",0,-0.827079216785869
"50106",0,"50","hindu","rcc",3,2,1,"OWNED",0,1.39880457810556
"50107",0,"50","hindu","rcc",8,4,1,"OWNED",0,1.79160760073346
"50108",0,"50","hindu","rcc",4,2,1,"OWNED",0,-0.696144875909903
"50109",0,"50","hindu","sheet",2,1,1,"OWNED",1,1.2678702372296
"50110",1,"50","hindu","tile",2,1,1,"OWNED",0,2.70814798686523
"50111",1,"50","hindu","sheet",3,1,1,"OWNED",0,1.39880457810556
"50112",0,"50","hindu","sheet",2,0,1,"OWNED",0,0.613198532849763
"50113",0,"50","hindu","sheet",3,0,1,"OWNED",0,-0.43427619415797
"50114",0,"50","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"50115",1,"50","hindu","tile",3,0,1,"OWNED",0,1.00600155547766
"50116",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.303341853282003
"50117",0,"50","hindu","sheet",2,0,1,"OWNED",0,1.52973891898153
"50118",0,"50","hindu","tile",2,0,1,"OWNED",0,1.00600155547766
"50119",0,"50","hindu","sheet",2,0,1,"OWNED",0,-1.0889478985378
"50120",0,"50","hindu","other",2,0,1,"OWNED",0,-0.827079216785869
"50121",0,"50","hindu","sheet",2,1,1,"OWNED",0,-1.0889478985378
"50122",1,"50","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"50123",0,"50","hindu","tile",3,0,1,"OWNED",0,0.875067214601696
"50124",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.958013557661836
"50125",0,"50","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"50126",0,"50","hindu","tile",2,0,0,"OWNED",0,-0.827079216785869
"50127",0,"50","hindu","tile",2,0,1,"OWNED",0,0.875067214601696
"50128",0,"50","hindu","tile",1,0,1,"OWNED",0,0.613198532849763
"50129",0,"50","hindu","tile",1,0,1,"OWNED",0,1.00600155547766
"50130",0,"50","hindu","tile",4,2,1,"OWNED",0,-0.958013557661836
"50131",0,"50","hindu","tile",2,1,1,"OWNED",0,1.2678702372296
"50132",0,"50","hindu","thatch",1,0,0,"OWNED",0,-0.827079216785869
"50133",0,"50","hindu","tile",1,1,1,"OWNED",0,-0.827079216785869
"50134",0,"50","hindu","tile",1,1,1,"OWNED",0,0.35132985109783
"50135",0,"50","hindu","tile",2,0,1,"OWNED",0,1.2678702372296
"50136",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.303341853282003
"50137",0,"50","hindu","tile",2,0,1,"OWNED",0,1.66067325985749
"50138",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.43427619415797
"50139",0,"50","hindu","tile",1,0,0,"OWNED",0,-0.04147317153007
"50140",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.172407512406037
"50141",1,"50","hindu","tile",2,1,1,"OWNED",0,1.2678702372296
"50142",1,"50","hindu","tile",2,0,1,"OWNED",0,-0.43427619415797
"50143",0,"50","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"50144",0,"50","hindu","tile",1,1,1,"OWNED",0,1.2678702372296
"50145",0,"50","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"50146",0,"50","hindu","thatch",2,1,1,"OWNED",0,-1.21988223941377
"50147",0,"50","hindu","tile",1,1,1,"OWNED",0,0.0894611693458965
"50148",0,"50","hindu","tile",2,1,1,"OWNED",0,1.13693589635363
"50149",0,"50","hindu","tile",2,0,1,"OWNED",0,-1.21988223941377
"50150",0,"50","hindu","tile",3,0,1,"OWNED",0,0.744132873725729
"50151",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.565210535033936
"50152",0,"50","hindu","sheet",2,2,1,"OWNED",0,1.66067325985749
"50153",0,"50","hindu","rcc",4,3,1,"OWNED",0,-0.04147317153007
"50154",0,"50","hindu","tile",3,1,1,"OWNED",0,-0.696144875909903
"50155",0,"50","hindu","sheet",2,0,1,"OWNED",0,-1.0889478985378
"50156",0,"50","hindu","other",2,0,1,"OWNED",0,-0.958013557661836
"50157",0,"50","hindu","sheet",2,1,1,"OWNED",0,0.35132985109783
