"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year"
424,185.745144542906,"No barrel",0,12565,"No home garden",6,75.81875,"Bexar",2018
426,303.568785933529,"No barrel",0,28754,"No home garden",1,78.0565625,"Bexar",2018
428,204.769016070262,"No barrel",0,4514,"No home garden",5,75.005,"Bexar",2018
429,290.870361513799,"No barrel",0,28854,"No home garden",5,72.156875,"Bexar",2018
431,306.170417948072,"No barrel",0,25658,"No home garden",1,72.970625,"Bexar",2018
435,250.693887065633,"No barrel",0,14747,"No home garden",2,65.646875,"Bexar",2018
437,228.456455136233,"No barrel",0,19782,"No home garden",3,67.274375,"Bexar",2018
438,233.37079137955,"No barrel",0,3006,"No home garden",8,84.1596875,"Bexar",2018
439,213.571167693846,"No barrel",0,4741,"No home garden",5,84.9734375,"Bexar",2018
440,178.84520937627,"No barrel",0,6697,"Home garden",10,53.03375,"Bexar",2018
442,266.492240646346,"No barrel",0,16104,"No home garden",7,86.1940625,"Bexar",2018
444,240.746084330578,"No barrel",0,11793,"No home garden",2,62.5953125,"Bexar",2018
445,222.305298267705,"No barrel",0,11378,"No home garden",9,76.4290625,"Bexar",2018
446,222.544546329177,"No barrel",0,14103,"No home garden",2,53.8475,"Bexar",2018
448,260.72665557145,"No barrel",0,20782,"Home garden",7,77.853125,"Bexar",2018
449,249.905848269064,"No barrel",0,31260,"Home garden",9,62.1884375,"Bexar",2018
450,276.187132953233,"No barrel",0,20661,"No home garden",2,83.95625,"Bexar",2018
451,235.399629459019,"No barrel",0,13977,"No home garden",4,65.8503125,"Bexar",2018
454,242.631389262944,"No barrel",0,13677,"No home garden",8,75.81875,"Bexar",2018
455,238.56822531814,"No barrel",0,26645,"No home garden",4,56.0853125,"Bexar",2018
456,242.667208681869,"No barrel",0,11934,"No home garden",4,66.05375,"Bexar",2018
457,265.653294291425,"No barrel",0,21117,"No home garden",5,70.3259375,"Bexar",2018
458,264.183264248774,"No barrel",0,22077,"No home garden",3,60.3575,"Bexar",2018
459,222.46199010656,"No barrel",0,16688,"No home garden",6,72.7671875,"Bexar",2018
461,218.693435760624,"No barrel",0,18839,"No home garden",3,55.068125,"Bexar",2018
463,258.142418131441,"No barrel",0,17226,"No home garden",5,75.6153125,"Bexar",2018
464,207.178288369973,"No barrel",0,3494,"No home garden",5,70.7328125,"Bexar",2018
466,247.867772911592,"No barrel",0,17631,"No home garden",4,67.274375,"Bexar",2018
467,188.049992226156,"No barrel",0,7341,"No home garden",6,69.5121875,"Bexar",2018
468,249.438191514959,"No barrel",0,36758,"Home garden",6,71.75,"Bexar",2018
470,233.205782198405,"No barrel",0,12537,"No home garden",5,69.715625,"Bexar",2018
472,253.500908778286,"No barrel",0,13035,"No home garden",3,65.24,"Bexar",2018
475,294.539747465868,"No barrel",0,33438,"Home garden",5,72.7671875,"Bexar",2018
477,268.199078432592,"No barrel",0,21262,"No home garden",2,60.9678125,"Bexar",2018
480,263.843153160164,"No barrel",0,20398,"No home garden",2,82.32875,"Bexar",2018
481,272.481019831402,"No barrel",0,33642,"Home garden",6,67.0709375,"Bexar",2018
485,267.637518471338,"No barrel",0,19375,"No home garden",2,75.411875,"Bexar",2018
490,244.469760010649,"No barrel",0,8360,"No home garden",4,78.26,"Bexar",2018
491,270.782914880594,"No barrel",0,20315,"No home garden",7,76.4290625,"Bexar",2018
494,301.052205443161,"No barrel",0,21082,"No home garden",2,83.7528125,"Bexar",2018
496,279.550373187668,"No barrel",0,36297,"Home garden",5,63.0021875,"Bexar",2018
499,278.15760928718,"No barrel",0,29073,"No home garden",4,68.6984375,"Bexar",2018
500,237.235095916694,"No barrel",0,16948,"No home garden",4,59.7471875,"Bexar",2018
505,239.900194833445,"No barrel",0,14717,"No home garden",7,77.44625,"Bexar",2018
506,234.667566888114,"No barrel",0,12366,"No home garden",8,78.666875,"Bexar",2018
509,183.427993965945,"No barrel",0,10577,"No home garden",5,46.52375,"Bexar",2018
511,273.149394942289,"No barrel",0,25056,"No home garden",3,73.9878125,"Bexar",2018
512,268.607574490455,"No barrel",0,19805,"No home garden",7,77.853125,"Bexar",2018
513,236.057784902596,"No barrel",0,21849,"Home garden",8,78.8703125,"Bexar",2018
514,232.595974715522,"No barrel",0,18702,"No home garden",4,40.2171875,"Bexar",2018
517,210.19282692086,"No barrel",0,11769,"No home garden",5,53.03375,"Bexar",2018
518,283.624677512132,"No barrel",0,32678,"No home garden",5,66.2571875,"Bexar",2018
519,228.748103077959,"No barrel",0,4896,"No home garden",3,71.343125,"Bexar",2018
520,311.805544214515,"No barrel",0,20312,"No home garden",1,82.5321875,"Bexar",2018
522,292.978038226929,"No barrel",0,15112,"No home garden",5,75.6153125,"Bexar",2018
524,265.089658211131,"No barrel",0,21597,"Home garden",8,87.618125,"Bexar",2018
525,222.185607096096,"No barrel",0,22765,"No home garden",5,47.744375,"Bexar",2018
528,226.772002782327,"No barrel",0,23827,"No home garden",5,64.2228125,"Bexar",2018
529,248.006888322853,"No barrel",0,6480,"No home garden",4,69.30875,"Bexar",2018
530,247.018461844694,"No barrel",0,19272,"No home garden",6,73.3775,"Bexar",2018
533,256.308930018695,"No barrel",0,15135,"No home garden",6,62.391875,"Bexar",2018
535,251.746090695858,"No barrel",0,32483,"Home garden",7,60.764375,"Bexar",2018
536,273.840028433096,"No barrel",0,32054,"Home garden",7,79.6840625,"Bexar",2018
537,225.70474173774,"No barrel",0,20563,"No home garden",6,58.323125,"Bexar",2018
539,210.546612413673,"No barrel",0,13443,"No home garden",7,57.3059375,"Bexar",2018
541,221.386532113068,"No barrel",0,9706,"No home garden",7,71.5465625,"Bexar",2018
545,209.000509536795,"No barrel",0,6954,"No home garden",3,60.5609375,"Bexar",2018
549,261.0650127961,"No barrel",0,14777,"No home garden",8,83.7528125,"Bexar",2018
551,237.506883523107,"No barrel",0,21492,"No home garden",5,71.1396875,"Bexar",2018
552,200.260719549355,"No barrel",0,12530,"No home garden",8,59.950625,"Bexar",2018
554,212.533470708998,"No barrel",0,7354,"No home garden",2,63.6125,"Bexar",2018
558,246.094337736156,"No barrel",0,19455,"No home garden",3,79.2771875,"Bexar",2018
560,243.386289539181,"No barrel",0,14416,"No home garden",8,79.8875,"Bexar",2018
565,227.439953149958,"No barrel",0,30759,"Home garden",7,59.3403125,"Bexar",2018
568,191.286263515961,"No barrel",0,15692,"No home garden",7,60.5609375,"Bexar",2018
569,237.065710906162,"No barrel",0,19092,"No home garden",5,67.68125,"Bexar",2018
573,259.078399342668,"No barrel",0,22427,"No home garden",4,66.460625,"Bexar",2018
574,224.458425830342,"No barrel",0,7057,"No home garden",6,83.549375,"Bexar",2018
576,251.353077332306,"No barrel",0,15252,"No home garden",7,69.715625,"Bexar",2018
577,272.343500339159,"No barrel",0,23436,"No home garden",4,76.4290625,"Bexar",2018
579,272.245385039254,"No barrel",0,13721,"No home garden",2,79.07375,"Bexar",2018
582,264.455871956389,"No barrel",0,24238,"No home garden",4,75.005,"Bexar",2018
583,251.668582899444,"No barrel",0,21808,"Home garden",7,51.813125,"Bexar",2018
584,233.812934458848,"No barrel",0,13758,"No home garden",5,53.03375,"Bexar",2018
585,288.89791245215,"No barrel",0,29175,"No home garden",4,71.1396875,"Bexar",2018
586,245.609391579947,"No barrel",0,17458,"No home garden",8,72.56375,"Bexar",2018
589,306.552785544855,"No barrel",0,33810,"Home garden",6,80.294375,"Bexar",2018
591,306.267024919517,"No barrel",0,22785,"No home garden",1,96.3659375,"Bexar",2018
593,250.111873338415,"No barrel",0,18669,"Home garden",9,69.9190625,"Bexar",2018
596,243.548105682408,"No barrel",0,25845,"No home garden",4,65.0365625,"Bexar",2018
597,245.679261284742,"No barrel",0,24886,"No home garden",1,60.5609375,"Bexar",2018
599,225.80829001333,"No barrel",0,14287,"No home garden",5,59.54375,"Bexar",2018
601,242.406855220911,"No barrel",0,15306,"No home garden",7,75.81875,"Bexar",2018
603,270.328977324823,"No barrel",0,26687,"No home garden",3,79.6840625,"Bexar",2018
604,285.432341270347,"No barrel",0,16737,"No home garden",4,82.735625,"Bexar",2018
605,228.957680105896,"No barrel",0,14883,"No home garden",8,66.6640625,"Bexar",2018
606,295.611434916925,"No barrel",0,29009,"No home garden",3,67.274375,"Bexar",2018
608,190.70567851403,"No barrel",0,9979,"No home garden",6,48.558125,"Bexar",2018
609,251.629703936038,"No barrel",0,26204,"No home garden",2,55.068125,"Bexar",2018
611,270.676286356716,"No barrel",0,17422,"No home garden",2,72.156875,"Bexar",2018
613,268.264317455565,"No barrel",0,10897,"No home garden",2,86.3975,"Bexar",2018
614,267.513852765062,"No barrel",0,24942,"No home garden",3,75.2084375,"Bexar",2018
616,222.890263702345,"No barrel",0,8666,"No home garden",2,61.578125,"Bexar",2018
618,245.2799687834,"No barrel",0,19414,"No home garden",6,65.4434375,"Bexar",2018
619,289.57207891953,"No barrel",0,27133,"Home garden",8,78.26,"Bexar",2018
620,257.417460309281,"No barrel",0,25427,"No home garden",3,53.6440625,"Bexar",2018
621,274.291474226404,"No barrel",0,28180,"Home garden",7,79.480625,"Bexar",2018
622,230.463675627028,"No barrel",0,10410,"No home garden",2,65.8503125,"Bexar",2018
624,247.146450151247,"No barrel",0,20076,"No home garden",6,79.8875,"Bexar",2018
626,275.677663320004,"No barrel",0,32673,"Home garden",7,79.2771875,"Bexar",2018
627,221.740099407305,"No barrel",0,8868,"No home garden",3,74.8015625,"Bexar",2018
630,227.186431505674,"No barrel",0,20334,"No home garden",7,79.480625,"Bexar",2018
632,183.262801298287,"No barrel",0,10404,"No home garden",4,60.1540625,"Bexar",2018
633,255.340935683322,"No barrel",0,16954,"No home garden",2,80.0909375,"Bexar",2018
634,261.796385789011,"No barrel",0,23877,"No home garden",2,72.56375,"Bexar",2018
635,308.445748766374,"No barrel",0,35562,"No home garden",4,80.0909375,"Bexar",2018
637,197.961303804836,"No barrel",0,16845,"No home garden",6,66.8675,"Bexar",2018
639,290.978211451316,"No barrel",0,24383,"No home garden",1,67.274375,"Bexar",2018
640,244.487313986952,"No barrel",0,22018,"No home garden",7,74.19125,"Bexar",2018
641,239.044116655668,"No barrel",0,22657,"No home garden",5,71.343125,"Bexar",2018
642,237.626589438296,"No barrel",0,13490,"No home garden",4,59.136875,"Bexar",2018
643,254.157544857433,"No barrel",0,24820,"No home garden",3,73.3775,"Bexar",2018
646,227.974483380973,"No barrel",0,15381,"No home garden",3,56.28875,"Bexar",2018
647,238.04519203832,"No barrel",0,19733,"No home garden",8,68.2915625,"Bexar",2018
649,238.74194369988,"No barrel",0,24623,"No home garden",6,57.91625,"Bexar",2018
651,270.550409921705,"No barrel",0,36081,"Home garden",5,65.8503125,"Bexar",2018
655,225.759772795594,"No barrel",0,24607,"No home garden",4,56.0853125,"Bexar",2018
656,255.561499848019,"No barrel",0,28485,"No home garden",4,55.068125,"Bexar",2018
657,302.521476837242,"No barrel",0,27098,"Home garden",6,88.431875,"Bexar",2018
658,239.091554662217,"No barrel",0,26220,"No home garden",3,66.6640625,"Bexar",2018
661,278.538814709612,"No barrel",0,27580,"No home garden",4,71.5465625,"Bexar",2018
663,264.820977417809,"No barrel",0,14855,"No home garden",6,82.9390625,"Bexar",2018
665,212.401048736038,"No barrel",0,15415,"No home garden",7,71.5465625,"Bexar",2018
666,243.564922182742,"No barrel",0,22499,"No home garden",4,61.3746875,"Bexar",2018
668,205.435955692677,"No barrel",0,8185,"No home garden",4,61.17125,"Bexar",2018
669,276.433131661346,"No barrel",0,17869,"No home garden",4,66.6640625,"Bexar",2018
671,258.494594231117,"No barrel",0,35925,"Home garden",7,63.6125,"Bexar",2018
673,268.282402342186,"No barrel",0,27383,"No home garden",4,68.6984375,"Bexar",2018
674,272.682120492385,"No barrel",0,31943,"No home garden",2,59.136875,"Bexar",2018
676,246.007528823954,"No barrel",0,25368,"No home garden",6,82.1253125,"Bexar",2018
679,240.437387443277,"No barrel",0,20156,"No home garden",6,75.005,"Bexar",2018
681,258.56455268749,"No barrel",0,18157,"No home garden",6,69.30875,"Bexar",2018
682,278.421545907915,"No barrel",0,21887,"No home garden",5,72.970625,"Bexar",2018
684,225.182800673357,"No barrel",0,15732,"Home garden",8,66.6640625,"Bexar",2018
686,263.905521876823,"No barrel",0,18120,"No home garden",3,68.2915625,"Bexar",2018
689,269.203925779716,"No barrel",0,27438,"No home garden",5,73.5809375,"Bexar",2018
690,225.829975272989,"No barrel",0,22823,"No home garden",5,51.813125,"Bexar",2018
692,200.225559659619,"No barrel",0,549,"No home garden",8,70.7328125,"Bexar",2018
693,208.489582588419,"No barrel",0,15361,"No home garden",5,65.24,"Bexar",2018
694,251.077239069203,"No barrel",0,24124,"No home garden",4,64.833125,"Bexar",2018
695,269.176014683162,"No barrel",0,21801,"No home garden",3,75.411875,"Bexar",2018
697,256.346535054754,"No barrel",0,23658,"No home garden",6,71.5465625,"Bexar",2018
699,249.463889483824,"No barrel",0,28641,"Home garden",7,63.0021875,"Bexar",2018
701,283.271722393828,"No barrel",0,26698,"No home garden",5,58.73,"Bexar",2018
702,217.301640803,"No barrel",0,16131,"No home garden",5,59.136875,"Bexar",2018
703,270.216553201264,"No barrel",0,8616,"No home garden",4,68.2915625,"Bexar",2018
704,224.357167574038,"No barrel",0,11635,"No home garden",8,73.1740625,"Bexar",2018
705,241.334386551592,"No barrel",0,18597,"No home garden",6,64.019375,"Bexar",2018
707,219.04412588128,"No barrel",0,29860,"No home garden",5,53.6440625,"Bexar",2018
708,220.506057024507,"No barrel",0,12764,"No home garden",2,71.9534375,"Bexar",2018
711,232.584737017264,"No barrel",0,22392,"No home garden",6,62.79875,"Bexar",2018
715,251.513415229916,"No barrel",0,22116,"No home garden",2,73.5809375,"Bexar",2018
716,306.044105955141,"No barrel",0,25170,"No home garden",5,78.0565625,"Bexar",2018
717,261.816567882109,"No barrel",0,14256,"No home garden",3,69.9190625,"Bexar",2018
718,226.881829940299,"No barrel",0,12241,"No home garden",2,60.9678125,"Bexar",2018
720,198.01314282104,"No barrel",0,8628,"No home garden",8,69.5121875,"Bexar",2018
725,205.159697685178,"No barrel",0,6524,"No home garden",7,67.274375,"Bexar",2018
727,205.556367055601,"No barrel",0,10092,"No home garden",7,74.19125,"Bexar",2018
729,260.901113148158,"No barrel",0,20696,"Home garden",9,70.1225,"Bexar",2018
732,236.948712460486,"No barrel",0,23055,"No home garden",6,72.970625,"Bexar",2018
733,227.396105340761,"No barrel",0,15432,"No home garden",5,68.6984375,"Bexar",2018
735,229.852384802869,"No barrel",0,11226,"No home garden",3,76.6325,"Bexar",2018
737,224.351468212791,"No barrel",0,25515,"No home garden",5,67.68125,"Bexar",2018
741,195.801886456238,"No barrel",0,2268,"No home garden",8,64.42625,"Bexar",2018
742,248.136216353561,"No barrel",0,24530,"Home garden",9,56.8990625,"Bexar",2018
743,283.562409754992,"No barrel",0,23996,"No home garden",5,72.56375,"Bexar",2018
746,250.203591945299,"No barrel",0,19855,"No home garden",5,67.274375,"Bexar",2018
747,225.593939295941,"No barrel",0,16480,"No home garden",8,65.24,"Bexar",2018
748,235.388482777914,"No barrel",0,17797,"No home garden",6,61.578125,"Bexar",2018
749,281.531937675824,"No barrel",0,16245,"No home garden",3,72.56375,"Bexar",2018
751,247.073171412161,"No barrel",0,15371,"No home garden",1,72.156875,"Bexar",2018
752,235.638542994288,"No barrel",0,19178,"Home garden",8,84.363125,"Bexar",2018
756,247.899100238056,"No barrel",0,19288,"Home garden",9,78.666875,"Bexar",2018
757,219.258156711454,"No barrel",0,13130,"No home garden",3,70.1225,"Bexar",2018
759,255.624023185557,"No barrel",0,15926,"No home garden",3,78.26,"Bexar",2018
760,276.512735751334,"No barrel",0,12326,"No home garden",4,78.4634375,"Bexar",2018
761,280.967582949027,"No barrel",0,29719,"No home garden",5,58.9334375,"Bexar",2018
762,208.434595930162,"No barrel",0,11896,"No home garden",7,58.5265625,"Bexar",2018
763,259.884588443576,"No barrel",0,26218,"No home garden",3,67.0709375,"Bexar",2018
764,241.100968355045,"No barrel",0,10377,"No home garden",5,76.4290625,"Bexar",2018
765,260.78198731191,"No barrel",0,25653,"No home garden",4,72.970625,"Bexar",2018
766,284.528786832095,"No barrel",0,35489,"Home garden",6,66.05375,"Bexar",2018
768,279.619538218719,"No barrel",0,24151,"No home garden",3,58.5265625,"Bexar",2018
769,288.796184819357,"No barrel",0,14933,"No home garden",4,93.9246875,"Bexar",2018
771,278.73628123126,"No barrel",0,14086,"No home garden",6,83.95625,"Bexar",2018
772,250.483781007415,"No barrel",0,25814,"Home garden",9,72.970625,"Bexar",2018
774,295.566742666857,"No barrel",0,17809,"No home garden",2,84.9734375,"Bexar",2018
776,252.505057880027,"No barrel",0,21940,"No home garden",4,48.7615625,"Bexar",2018
777,255.315472068167,"No barrel",0,18608,"No home garden",5,63.4090625,"Bexar",2018
779,250.550170256572,"No barrel",0,29773,"Home garden",9,64.6296875,"Bexar",2018
780,206.248946233519,"No barrel",0,5527,"No home garden",8,72.970625,"Bexar",2018
782,262.232006397674,"No barrel",0,21441,"No home garden",6,76.0221875,"Bexar",2018
784,269.712532709221,"No barrel",0,29818,"No home garden",5,75.005,"Bexar",2018
788,243.971823994261,"No barrel",0,8374,"No home garden",3,68.901875,"Bexar",2018
789,284.808627948053,"No barrel",0,30400,"Home garden",8,72.970625,"Bexar",2018
790,292.045586238259,"No barrel",0,24938,"No home garden",3,79.8875,"Bexar",2018
793,229.008616045172,"No barrel",0,8918,"No home garden",3,71.75,"Bexar",2018
794,289.647686653987,"No barrel",0,35741,"Home garden",7,64.833125,"Bexar",2018
796,273.281694815401,"No barrel",0,32639,"No home garden",3,55.881875,"Bexar",2018
799,205.2433970969,"No barrel",0,7661,"No home garden",9,65.8503125,"Bexar",2018
803,258.667663682159,"No barrel",0,32699,"Home garden",5,53.440625,"Bexar",2018
804,262.570405448074,"No barrel",0,27322,"No home garden",5,69.1053125,"Bexar",2018
807,222.885419274068,"No barrel",0,15209,"No home garden",5,63.0021875,"Bexar",2018
808,253.89552811165,"No barrel",0,20153,"No home garden",6,67.68125,"Bexar",2018
809,272.360379205209,"No barrel",0,30153,"Home garden",9,69.9190625,"Bexar",2018
810,184.43286494367,"No barrel",0,4565,"No home garden",8,72.156875,"Bexar",2018
811,249.227610156181,"No barrel",0,19301,"No home garden",5,57.509375,"Bexar",2018
812,217.107558223234,"No barrel",0,9641,"No home garden",6,70.529375,"Bexar",2018
815,183.935287124756,"No barrel",0,11515,"No home garden",7,49.9821875,"Bexar",2018
